nationality,total_population,total_population_MOE_Appx,percentage
Dominica,16,98.20519275130182,0.00039205538958544066
Dominican Republic,5654,1845.6420531897288,0.13854257329475508
Grenada,72,208.3241736146742,0.0017642492531344828
Haiti,1508,953.3390451898796,0.036951220468427776
Jamaica,4141,1579.611701276912,0.10146883551708184
St. Kitts-Nevis,11,81.42746164104439,0.0002695380803399904
St Lucia,24,120.27626495893016,0.000588083084378161
St Vincent & the Grenadines,9,73.65391664337989,0.00022053115664181036
Trinidad & Tobago,1358,904.6891562851296,0.03327570119106427
West Indies,946,755.0969769659214,0.023180274909239178
"Caribbean, n.o.s",256,392.8167335157801,0.006272886233367051
Argentina,1115,819.7689289458141,0.027321359961735393
Bolivia,391,485.46269783963714,0.009580853582994205
Brazil,4178,1586.6504395132613,0.1023754636054982
Chile,795,692.2190330290347,0.01948025217002658
Colombia,3537,1459.9113812677624,0.08666874456023146
Ecuador,1609,984.7428881509444,0.039426070115185875
Guyana,1118,820.8709108121427,0.027394870347282663
Paraguay,78,216.83061882457355,0.0019112700242290232
Peru,4842,1708.0362227940568,0.11864576227329397
Uruguay,240,380.34342737462526,0.00588083084378161
Venezuela,2640,1261.3267766111592,0.06468913928159771
South America,147,297.6670009998672,0.003602008891816236
"Americas, n.o.s",209,354.9310668582784,0.005121223526459819
Algeria,2044,1109.882962968137,0.05008507601954004
Cameroon,1269,874.5446078284126,0.031094893086495257
Cabo Verde,33,141.03636781424075,0.0008086142410199714
Congo,859,719.5406986339362,0.021048473728368343
Egypt,4041,1560.4289992445006,0.09901848933217285
Ethiopia,7450,2118.4308339595427,0.1825507907757208
Eritrea,2636,1260.3710797504546,0.06459112543420134
Gambia,818,702.1601789723852,0.020043831792555655
Ghana,10484,2512.714733808014,0.25689429402585995
Guinea,1274,876.2656275239087,0.031217410395740712
Ivory Coast,1234,862.4012676916766,0.03023727192177711
Kenya,3850,1523.117843035301,0.09433832811899664
Liberia,2236,1160.831186325224,0.054789740694565325
Libya,538,569.4503838549506,0.013182862474810441
Morocco,2901,1322.1924135215268,0.0710845428242102
Nigeria,6071,1912.458112426852,0.14876051688582562
Rwanda,393,486.7026650626396,0.009629860506692386
Senegal,1773,1033.7038840322307,0.04344463785843664
Sierra Leone,2351,1190.3024918924475,0.05760763880721068
Somalia,10164,2474.104079055257,0.24905318623415118
South Africa,1871,1061.8834473451957,0.04584597711964747
Sudan,1457,937.0816514333952,0.03570154391412419
Tanzania,1012,780.9912927952422,0.02479750339127912
Togo,535,567.8605503604928,0.013109352089263173
Tunisia,52,177.0416560412298,0.001274180016152682
Uganda,244,383.4997927912569,0.0059788446911779695
Democratic Republic of Congo (Zaire),1767,1031.9535910215195,0.0432976170873421
Zambia,263,398.1509362641097,0.00644441046631068
Zimbabwe,928,747.8792542179712,0.022739212595955557
Africa,5960,1894.9031196457336,0.14604063262057665
"Eastern Africa, n.o.s",156,306.6437775569398,0.0038225400484580463
"Northern Africa, n.o.s",10,77.6380417368606,0.0002450346184909004
"Western Africa, n.o.s",4251,1600.4467644544245,0.10416421632048177
"Other Africa, n.o.s",509,553.8908396509972,0.01247226208118683
"Eastern Africa, n.o.s",988,771.6757530850764,0.02420942030690096
Australia,1749,1026.6847978789472,0.042856554774058475
Fiji,41,157.20484417683218,0.0010046419358126916
Marshall Islands,263,398.1509362641097,0.00644441046631068
Micronesia,491,544.0093604981216,0.01203119976790321
New Zealand,363,467.7581031171876,0.008894756651219684
Samoa,22,115.15576635459912,0.0005390761606799808
"Other U.S. Island Areas, Oceania, n.o.s",277,408.6104706262628,0.006787458932197941
Albania,2491,1225.2231911451756,0.06103812346608329
Austria,1586,977.680155040954,0.038862490492656804
Belgium,587,594.8163159561251,0.014383532105415852
Bulgaria,1294,883.1160695655358,0.03170747963272251
Czechoslovakia,837,710.2674187404798,0.020509397567688364
Denmark,680,640.2012913202949,0.016662354057381226
Finland,285,414.4688335516199,0.0069834866269906605
France,2266,1168.590873771822,0.05552484455003803
Germany,15385,3043.243391059136,0.3769857605482502
Greece,3372,1425.4622157056208,0.0826256733551316
Hungary,2913,1324.9232559241375,0.07137858436639928
Iceland,71,206.8724273130252,0.001739745791285393
Ireland,1415,923.4781295756392,0.0346723985164624
Italy,7554,2133.155265897813,0.18509915080802616
Netherlands,1496,949.5387271067766,0.0366571789262387
Norway,323,441.2350481982368,0.007914618177256083
Poland,4232,1596.866937406435,0.10369865054534905
Portugal,401,491.6312425301384,0.009825888201485106
Romania,6123,1920.6259088646468,0.15003469690197832
Spain,1538,962.7738161864636,0.03768632432390048
Sweden,564,583.0473190198338,0.013819952482886783
Switzerland,371,472.8841975631532,0.009090784346012404
"United Kingdom, n.o.s",5603,1837.3024638299285,0.13729289674045148
England,6016,1903.779130460868,0.14741282648412568
Scotland,981,768.9374000960768,0.02403789607395733
Northern Ireland,232,373.9507673530211,0.005684803148988889
Yugoslavia,1999,1097.5995236987765,0.04898242023633098
Czech Republic,590,596.3342756589745,0.014457042490963122
Slovakia,326,443.279334364093,0.007988128562803353
Bosnia and Herzegovina,2472,1220.5425721577756,0.060572557690950574
Croatia,2778,1293.8654536726413,0.06807061701677213
Macedonia,1699,1011.9051176871832,0.04163138168160398
Serbia,1432,929.0082846696698,0.03508895736789693
Latvia,302,426.6508386062,0.007400045478425192
Lithuania,1005,778.2857251287396,0.02462597915833549
Armenia,525,562.5286276738792,0.012864317470772272
Azerbaijan,441,515.5678612916008,0.010806026675448707
Belarus,1357,904.355947877356,0.033251197729215184
Georgia (country),328,444.6369696366146,0.008037135486501533
Moldova,351,459.9618133114121,0.008600715109030604
Russia,9864,2437.347432326513,0.24170214767942413
Ukraine,9122,2343.9577410093098,0.22352057898739935
USSR,985,770.503333444582,0.02413590992135369
Europe,164,314.4080284111841,0.004018567743250766
Kosovo,90,232.91332570355956,0.0022053115664181036
Montenegro,320,439.18124540085336,0.007841107791708813
"Other Europe, n.o.s",1823,1048.1757953846552,0.04466981095089114
Afghanistan,669,635.0023803587387,0.016392815977041238
Bangladesh,2113,1128.4573175773403,0.05177581488712725
Bhutan,11702,2654.5241485437778,0.28673951055805164
Myanmar,1733,1021.978479683828,0.04246449938447304
Cambodia,2766,1291.0685682506985,0.06777657547458305
China,34554,4557.00184689644,0.8466926207334573
Hong Kong,2115,1128.991148957045,0.051824821810825435
India,63303,6160.334809993189,1.5511426454329469
Indonesia,1346,900.6835073253795,0.03298165964887519
Iran,3210,1390.808903802132,0.07865611253557903
Iraq,3104,1367.6588427314227,0.07605874557957548
Israel,1582,976.4466563142672,0.03876447664526044
Japan,7741,2159.379752344513,0.189681298173806
Jordan,3293,1408.66999687708,0.0806898998690535
Korea,11891,2675.853289492289,0.29137066484752966
Kazakhstan,866,722.4662601357304,0.021219997961311975
Kyrgyzstan,90,232.91332570355956,0.0022053115664181036
Kuwait,1884,1065.5653874384532,0.04616452212368564
Laos,2551,1239.887997848999,0.0625083311770287
Lebanon,4316,1612.6311779281616,0.10575694134067261
Malaysia,1150,832.5345248355228,0.028178981126453544
Nepal,7047,2060.3716462764896,0.1726758956505375
Pakistan,4167,1584.5606298675575,0.1021059255251582
Philippines,15349,3039.6855005488483,0.376103635921683
Saudi Arabia,6066,1911.669974017132,0.14863799957658017
Singapore,298,423.8159906446015,0.007302031631028832
Sri Lanka,1188,846.1762753856588,0.029110112676718966
Syria,2986,1341.417667964987,0.07316733708138286
Taiwan,4397,1627.6876082593433,0.10774172175044891
Thailand,3820,1517.1735386489463,0.09360322426352395
Turkey,2081,1119.8813830290846,0.05099170410795637
United Arab Emirates,743,669.1990604283733,0.0182060721538739
Uzbekistan,2215,1155.368048891018,0.05427516799573444
Vietnam,10817,2552.269628767031,0.26505394682160693
Yemen,272,404.9059354532948,0.0066649416229524906
