nationality,total_population,total_population_MOE_Appx,percentage
St. Kitts-Nevis,10,77.63800670160926,0.00023516629784752288
St Lucia,83,223.67149186342127,0.0019518802721344398
St Vincent & the Grenadines,74,211.19702287827815,0.0017402306040716692
Trinidad & Tobago,301,425.9381191670051,0.007078505565210439
West Indies,60,190.1726647564481,0.0014109977870851373
"Caribbean, n.o.s",38,151.343964222599,0.000893631931820587
Argentina,2520,1232.1930395163995,0.059261907057575766
Bolivia,506,552.2435962002718,0.011899414671084657
Brazil,3882,1529.1644489012417,0.09129155682440837
Chile,1748,1026.3103157011365,0.041107068863747
Colombia,5501,1820.058543358736,0.12936498044592235
Ecuador,1501,951.059665179292,0.035298461306913186
Guyana,253,390.5038816489885,0.0059497073355423286
Paraguay,319,438.4882043034772,0.00750180490133598
Peru,4367,1621.8081708327556,0.10269712227001324
Uruguay,178,327.5502691410678,0.004185960101685907
Venezuela,3376,1426.0901695264797,0.07939214215332371
South America,207,353.22548038647057,0.004867942365443723
"Americas, n.o.s",192,340.1872551207944,0.004515192918672439
Algeria,1008,779.4109782657838,0.023704762823030308
Cameroon,641,621.5546040080427,0.015074159692026216
Cabo Verde,19,107.0165222280085,0.0004468159659102935
Congo,495,546.208494325541,0.011640731743452383
Egypt,597,599.8451052986603,0.014039427981497115
Ethiopia,9123,2343.121692562513,0.2145422135262951
Eritrea,2049,1111.1366124704343,0.048185574428957434
Gambia,14,91.86249605151322,0.000329232816986532
Ghana,2854,1311.271739354908,0.06711646140568303
Ivory Coast,348,457.9848244078848,0.008183787165093796
Kenya,2258,1166.4079241630668,0.053100550053970665
Liberia,518,558.7529789493287,0.012181614228501685
Libya,436,512.6268489696454,0.010253250586151997
Morocco,1020,784.0357756788071,0.023986962380447334
Nigeria,2254,1165.3747426844916,0.05300648353483166
Rwanda,246,385.0639978769826,0.005785090927049063
Senegal,788,689.140487925484,0.0185311042703848
Sierra Leone,59,188.58125031208817,0.001387481157300385
Somalia,1639,993.8060161461912,0.038543756217209
South Africa,2503,1228.0316365578706,0.05886212435123497
Sudan,2511,1229.9917007449285,0.059050257389512986
Tanzania,320,439.1749134792439,0.007525321531120732
Togo,110,257.4938729591324,0.0025868292763227517
Tunisia,27,127.57207202637498,0.0006349490041883118
Uganda,938,751.8658267937849,0.022058598738097648
Democratic Republic of Congo (Zaire),1662,1000.7527118470276,0.0390846387022583
Zambia,66,199.4546682209714,0.0015520975657936508
Zimbabwe,406,494.6776248374383,0.009547751692609428
Africa,1312,889.1838290263246,0.030853818277595
"Eastern Africa, n.o.s",36,147.3074236466195,0.0008465986722510823
"Northern Africa, n.o.s",21,112.50805164501398,0.0004938492254797981
"Western Africa, n.o.s",967,763.3980671454846,0.022740581001855463
"Other Africa, n.o.s",620,611.289477313348,0.014580310466546419
"Eastern Africa, n.o.s",385,481.7152741183573,0.009053902467129631
Australia,2982,1340.3389700792325,0.07012659001813132
Fiji,68,202.45411923905976,0.0015991308253631557
Marshall Islands,244,383.49557002908585,0.005738057667479558
Micronesia,314,435.038395490962,0.007384221752412218
New Zealand,1371,908.9523391158438,0.032241299434895385
Samoa,62,193.3161935456786,0.0014580310466546418
"Other U.S. Island Areas, Oceania, n.o.s",451,521.369716803571,0.010606000032923281
Albania,104,250.3729480115191,0.002445729497614238
Austria,968,763.791758377789,0.022764097631640213
Belgium,633,617.66374761926,0.014886026653748198
Bulgaria,1261,871.733005911526,0.029654470158572636
Czechoslovakia,541,571.0214873431995,0.012722496713550989
Denmark,632,617.1757237318465,0.014862510023963446
Finland,325,442.5923058074435,0.007642904680044493
France,2268,1168.983775579533,0.05333571635181819
Germany,14635,2966.2239535268955,0.34416587689984973
Greece,601,601.8506471307106,0.014133494500636123
Hungary,1062,800.0109081929994,0.02497466083140693
Iceland,23,117.74372911676603,0.0005408824850493026
Ireland,1238,863.7482076697671,0.029113587673523334
Italy,1676,1004.9556285047848,0.03941387151924483
Netherlands,1524,958.3149163318408,0.035839343791962484
Norway,546,573.6538942808126,0.01284007986247475
Poland,4123,1575.8750790543,0.09695906460253369
Portugal,76,214.031952429184,0.001787263863641174
Azores Islands,18,104.16224089107249,0.00042329933612554117
Romania,1845,1054.3905911729005,0.04338818195286797
Spain,1527,959.2574194065088,0.035909893681316744
Sweden,1218,856.744362253552,0.02864325507782829
Switzerland,1011,780.5688255588382,0.023775312712384564
"United Kingdom, n.o.s",6263,1941.8846158163403,0.14728465234190358
England,6847,2030.297824191212,0.1610183641361989
Scotland,1058,798.503159687327,0.02488059431226792
Northern Ireland,145,295.63316132638533,0.0034099113187890818
Yugoslavia,538,569.4361997446039,0.012651946824196729
Czech Republic,1026,786.3370236002066,0.024128062159155847
Slovakia,214,359.14792559935444,0.0050325587739369895
Bosnia and Herzegovina,1642,994.712951192312,0.03861430610656326
Croatia,308,430.8620024278159,0.007243121973703705
Macedonia,81,220.9602400099024,0.0019048470125649353
Serbia,316,436.4214309053603,0.007431255011981723
Latvia,510,554.4215547106407,0.011993481190223667
Lithuania,419,502.5341180543397,0.009853467879811208
Armenia,446,518.4715435204248,0.01048841688399952
Azerbaijan,224,367.44310113201374,0.005267725071784512
Belarus,1000,776.3115549336405,0.023516629784752288
Georgia (country),226,369.0797610441779,0.005314758331354016
Moldova,521,560.3681643569867,0.012252164117855941
Russia,6608,1994.5910408069085,0.15539788961764311
Ukraine,4087,1568.9851512397229,0.09611246593028261
USSR,846,714.0476488033763,0.019895068797900435
Europe,14,91.86249454792966,0.000329232816986532
Kosovo,44,162.8543613914171,0.0010347317105291007
Montenegro,67,200.95997441071043,0.0015756141955784032
"Other Europe, n.o.s",516,557.6730236879945,0.01213458096893218
Afghanistan,1411,922.1119414619344,0.033181964626285476
Bangladesh,673,636.8779908975249,0.01582669184513829
Bhutan,1704,1013.3129453509224,0.040072337153217896
Myanmar,1800,1041.4569713858068,0.04232993361255412
Cambodia,2084,1120.5801890860384,0.049008656471423766
China,18194,3306.2334468581967,0.4278615623037831
Cyprus,61,191.7508576652656,0.0014345144168698895
Hong Kong,1111,818.2552168334755,0.026126975690859793
India,21817,3619.313531139735,0.5130623120139406
Indonesia,1630,991.0725850850164,0.038332106549146226
Iran,3485,1448.9093728491448,0.08195545479986172
Iraq,2441,1212.730079199696,0.05740409330458033
Israel,1235,862.701258914215,0.029043037784169078
Japan,4566,1658.310743301289,0.10737693159717895
Jordan,604,603.3507390133811,0.014204044389990383
Korea,15412,3043.735573539455,0.36243829824260226
Kazakhstan,476,535.6237315094191,0.011193915777542088
Kyrgyzstan,87,228.99764579532197,0.002045946791273449
Kuwait,488,542.3326873178091,0.011476115334959116
Laos,2493,1225.5735666652115,0.05862695805338745
Lebanon,929,748.249880121403,0.021846949070034875
Malaysia,1242,865.1421667787001,0.029207654192662344
Mongolia,561,581.479589013853,0.013192829309246033
Nepal,4960,1728.3175355837516,0.11664248373237135
Pakistan,1835,1051.5302191570788,0.043153015655020444
Philippines,11370,2615.257590557189,0.2673840806526335
Saudi Arabia,1302,885.7881199599153,0.030618651979747478
Singapore,466,529.968039733107,0.010958749479694566
Sri Lanka,271,404.1558922566495,0.00637300667166787
Syria,482,538.988651654651,0.011335015556250602
Taiwan,3109,1368.56287020299,0.07311320200079487
Thailand,4270,1603.7008665819594,0.10041600918089227
Turkey,1154,833.9365202855056,0.027138190771604138
United Arab Emirates,280,410.8118256298879,0.006584656339730641
Uzbekistan,1287,880.6720500857087,0.030265902532976192
Vietnam,18013,3289.7998206369284,0.4236050523127429
Yemen,157,307.62279100218643,0.003692110876206109
Asia,352,460.6090491395077,0.008277853684232806
"South Central Asia, n.o.s",449,520.2122203240967,0.010558966773353776
"Other Asia, n.o.s",791,690.4502365841515,0.018601654159739058
Bermuda,25,122.75630154795896,0.0005879157446188072
Canada,14407,2943.0876749611457,0.3388040853089262
Mexico,223913,11383.353586847854,5.265679124993239
Belize,276,407.8670454270877,0.006490589820591632
Costa Rica,795,692.193553772883,0.01869572067887807
El Salvador,10988,2571.037310131918,0.25840072807485814
Guatemala,7261,2090.7001947842905,0.17075424886708634
Honduras,4634,1670.603324713514,0.10897606242254211
Nicaragua,1327,894.2498022310593,0.031206567724366283
Panama,1177,842.2042521566767,0.02767907325665344
Antigua & Barbuda,28,129.91302357067062,0.000658465633973064
Bahamas,262,397.38847115782113,0.006161357003605099
Barbados,236,377.1565249792147,0.00554992462920154
Cuba,2966,1336.7355659643642,0.06975032394157529
Dominica,59,188.58123730394632,0.001387481157300385
Dominican Republic,933,749.8587541499353,0.021941015589173885
Grenada,30,134.4727309454082,0.0007054988935425686
Haiti,775,683.432475140248,0.01822538808318302
Jamaica,1871,1061.7914495184175,0.04399961432727153
St Lucia,128,277.7632526610027,0.0030101286124482925
St Vincent & the Grenadines,115,263.28082351941123,0.002704412425246513
Trinidad & Tobago,277,408.60523051072425,0.006514106450376384
West Indies,93,236.7623453144505,0.002187046569981963
"Caribbean, n.o.s",63,194.86892750804367,0.0014815476764393942
Argentina,2038,1108.1484767956547,0.04792689150132516
Bolivia,642,622.0387253908511,0.015097676321810968
Brazil,2332,1185.355866436495,0.054840780658042335
Chile,1790,1038.5609320594094,0.04209476731470659
Colombia,4749,1691.1882658513096,0.1116804748477886
Ecuador,1160,836.1012083493745,0.027279290550312654
Guyana,285,414.4633734210497,0.006702239488654402
Paraguay,336,450.01956149860905,0.00790158760767677
Peru,4569,1658.854990107527,0.10744748148653321
Uruguay,85,226.3502255380331,0.0019989135317039445
Venezuela,2887,1318.8226010402382,0.06789251018857985
South America,203,349.796065624146,0.004773875846304714
"Americas, n.o.s",84,225.0148343764529,0.0019753969019191925
Algeria,992,773.2006246196726,0.02332849674647427
Cameroon,585,593.7861290929898,0.013757228424080087
Cabo Verde,18,104.16224089107249,0.00042329933612554117
Congo,338,451.35683781449626,0.007948620867246273
Egypt,656,628.7837167717435,0.0154269091387975
Ethiopia,9512,2392.446348097446,0.22369018251256373
Eritrea,1131,825.5859275152121,0.02659730828655484
Gambia,70,205.40975722737733,0.0016461640849326602
Ghana,3252,1399.6650642441768,0.07647608006001444
Ivory Coast,305,428.7586284952452,0.007172572084349448
Kenya,2744,1285.761982308462,0.06452963212936028
Liberia,645,623.4902262845504,0.015168226211165224
Libya,607,604.8471089047542,0.01427459427934464
Morocco,780,685.6332460479942,0.018342971232106785
Nigeria,2308,1179.2430134576125,0.054276381543208276
Rwanda,126,275.58473283191995,0.0029630953528787885
Senegal,435,512.038421283006,0.010229733956367245
Sierra Leone,63,194.86892750804367,0.0014815476764393942
Somalia,1652,997.7364315967666,0.03884947240441078
South Africa,2703,1276.1247663267543,0.06356545030818543
Sudan,1202,851.0997527723293,0.028266989001272246
Tanzania,338,451.35683781449626,0.007948620867246273
Togo,91,234.2027189394693,0.002140013310412458
Tunisia,27,127.57206799937468,0.0006349490041883118
Uganda,1018,783.2659414066095,0.023939929120877827
Democratic Republic of Congo (Zaire),1458,937.3398516537112,0.03428724622616884
Zambia,38,151.34395749884473,0.000893631931820587
Zimbabwe,407,495.2861798125772,0.009571268322394182
Africa,1608,984.3635745385689,0.03781474069388168
"Northern Africa, n.o.s",22,115.1556490681268,0.0005173658552645504
"Western Africa, n.o.s",1252,868.6172689462759,0.029442820490509863
"Other Africa, n.o.s",573,587.6650876499398,0.01347502886666306
"Eastern Africa, n.o.s",416,500.7319719527218,0.009782917990456951
Australia,2278,1171.5570212775858,0.05357088264966571
Fiji,135,285.2570704047961,0.0031747450209415593
Marshall Islands,130,279.92481709932747,0.0030571618720177975
Micronesia,362,467.1055552295819,0.008513019982080327
New Zealand,1438,930.8903689247544,0.03381691363047379
Tonga,14,91.86249454792966,0.000329232816986532
Samoa,15,95.0867070499554,0.0003527494467712843
"Other U.S. Island Areas, Oceania, n.o.s",420,503.1333985500894,0.009876984509595961
Albania,73,209.76514314918467,0.001716713974286917
Austria,1121,821.9275753505165,0.026362141988707316
Belgium,622,612.2735951441218,0.014627343726115924
Bulgaria,1545,964.8911806165394,0.03633319301744228
Czechoslovakia,459,525.9725517326098,0.0107941330712013
Denmark,603,602.8506593210126,0.014180527760205631
Finland,250,388.1816019931255,0.005879157446188072
France,2093,1122.9933592743148,0.04922030613948654
Germany,15313,3033.911391575641,0.36011015189391177
Greece,730,663.2962282059907,0.01716713974286917
Hungary,990,772.4199568367494,0.023281463486904765
Iceland,103,249.1663138235547,0.0024222128678294858
Ireland,1176,841.8452116009527,0.02765555662686869
Italy,1827,1049.233852469655,0.042964882616742424
Netherlands,1692,1009.7375372037792,0.03979013759580087
Norway,560,580.9607416319652,0.013169312679461281
Poland,3936,1539.7411797732443,0.09256145483278501
Portugal,126,275.5846885149629,0.0029630953528787885
Azores Islands,19,107.01651725578851,0.0004468159659102935
Romania,2004,1098.866485274878,0.04712732608864358
Spain,1257,870.3482156257201,0.029560403639433627
Sweden,1107,816.7800189580971,0.026032909171720783
Switzerland,1040,791.6816797130192,0.02445729497614238
"United Kingdom, n.o.s",6218,1934.8881619410915,0.14622640400158973
England,6554,1986.417446399162,0.1541279916092665
Scotland,1138,828.1351304269016,0.026761924695048102
Northern Ireland,116,264.42298232319445,0.0027279290550312656
Yugoslavia,448,519.6323456861018,0.010535450143569025
Czech Republic,1141,829.2257535664135,0.026832474584402362
Slovakia,622,612.2735951441218,0.014627343726115924
Bosnia and Herzegovina,1728,1020.4195662897608,0.040636736268051955
Croatia,401,491.62187803292,0.009430168543685669
Macedonia,92,235.48598247836443,0.0021635299401972104
Serbia,396,488.547510371458,0.009312585394761907
