nationality,total_population,total_population_MOE_Appx,percentage
Netherlands,5452,1812.6344191618891,0.0146726107784805
Norway,1935,1079.9413608018328,0.005207538858466575
Poland,7096,2067.884591431648,0.019097000382262953
Portugal,1643,995.132123187428,0.004421698369230276
Azores Islands,72,208.32454702345345,0.00019376888775689583
Romania,7288,2095.666543870778,0.019613717416281345
Spain,8345,2242.450862298239,0.022458352337934664
Sweden,2854,1311.5338900917634,0.007680783411919177
Switzerland,1912,1073.5043608652743,0.005145640463766456
"United Kingdom, n.o.s",23603,3770.287628479887,0.0635212091350835
England,19444,3422.284402694632,0.05232836463257059
Scotland,4219,1594.581292583263,0.01135431857564366
Northern Ireland,180,329.38939268864453,0.00048442221939223954
Yugoslavia,1053,796.6741839364603,0.0028338699834446015
Czech Republic,1180,843.3475220642822,0.0031756567715713483
Slovakia,394,487.3262454478136,0.0010603464135585689
Bosnia and Herzegovina,4747,1691.4042035117402,0.012775290419194228
Croatia,1067,801.9525252467922,0.0028715472671751088
Macedonia,563,582.538417700036,0.0015151650528768383
Serbia,1204,851.8803999620402,0.003240246400823647
Latvia,446,518.4880065047755,0.0012002906102718824
Lithuania,679,639.7412553583878,0.001827348260929615
Armenia,1193,847.9801578061621,0.0032106428207496767
Azerbaijan,999,775.9785621180584,0.00268854331762693
Belarus,1110,817.9515958834314,0.0029872703529188107
Georgia (country),264,398.9097637305088,0.0007104859217752847
Moldova,744,669.6616562877518,0.002002278506821257
Russia,15688,3074.229949496972,0.04222008765458586
Ukraine,5897,1885.1434204340017,0.015870210154200204
USSR,1783,1036.660486521189,0.004798471206535352
Europe,255,392.0512682663232,0.0006862648108056727
Kosovo,163,313.4492907793622,0.00043867123200519475
Montenegro,126,275.58720486715106,0.0003390955535745677
"Other Europe, n.o.s",1033,789.072440144999,0.0027800452924010193
Afghanistan,5746,1860.856225291566,0.01546383373682116
Bangladesh,13942,2898.2023330584066,0.03752119212648114
Bhutan,3186,1385.7115376231352,0.008574273283242641
Myanmar,14403,2945.7036382618644,0.0387618512550357
Cambodia,9107,2342.564175672812,0.024509073066695142
China,104138,7908.004628375697,0.280259783794828
Cyprus,208,354.0827800166225,0.0005597767868532546
Hong Kong,8604,2276.9733531152524,0.023155382086949054
India,250656,12236.383512771732,0.6745740879110067
Indonesia,6932,2043.854841680136,0.01865563791570558
Iran,26699,4009.721845073245,0.07185327130863002
Iraq,18300,3320.1503531549265,0.04924959230487769
Israel,4089,1569.8258266096002,0.011004458083860375
Japan,15340,3039.9605666458974,0.04128353803042753
Jordan,7287,2095.522801375376,0.019611026181729167
Korea,54572,5729.73208128625,0.1468660519815183
Kazakhstan,1487,946.7137025242342,0.004001865779090334
Kyrgyzstan,44,162.8548715156407,0.00011841432029588078
Kuwait,3929,1538.8106204652038,0.010573860555511717
Laos,8509,2264.3718601841583,0.022899714804492037
Lebanon,10375,2500.276299902422,0.027921558478858254
Malaysia,8167,2218.413140968449,0.02197931258764678
Mongolia,24,120.27633682137844,6.458962925229861e-05
Nepal,18895,3373.657716585092,0.05085087686342426
Pakistan,57710,5891.833040324023,0.15531114600625637
Philippines,103665,7890.092080304333,0.27898682985164736
Saudi Arabia,8197,2222.4826803251067,0.022060049624212156
Singapore,2395,1201.458754846445,0.006445506752468965
Sri Lanka,4882,1715.282377611179,0.01313860708373841
Syria,4839,1707.712998881971,0.013022883997994707
Taiwan,28316,4129.2397217354,0.07620499757950365
Thailand,15689,3074.3278730816746,0.042222778889138037
Turkey,7762,2162.7241274490243,0.020889362594014242
United Arab Emirates,2933,1329.5600253570894,0.007893390941541326
Uzbekistan,1743,1024.9669898530865,0.004690821824448186
Vietnam,177820,10319.91000384773,0.4785553280684891
Yemen,592,597.352935090687,0.0015932108548900323
Asia,3552,1463.1322241043365,0.009559265129340194
"South Central Asia, n.o.s",804,696.1398927878396,0.0021637525799520036
"Other Asia, n.o.s",2243,1162.7113932210011,0.006036439100537741
Bermuda,289,417.37019236732334,0.0007777667855797624
Canada,47474,5344.814874500655,0.12776366913015103
Mexico,2543596,37327.50734749376,6.845413441984573
Belize,3958,1544.4783671415405,0.010651906357524912
Costa Rica,4555,1656.8510821228788,0.01225857338517584
El Salvador,208891,11178.970918122071,0.5621746768392462
Guatemala,72646,6608.671513523137,0.19550742527760356
Honduras,109972,8125.643317384781,0.295960446172241
Nicaragua,17537,3250.2427839634365,0.04719618034156503
Panama,9435,2384.3621897426456,0.025391797999809895
Antigua & Barbuda,1027,786.7775928163882,0.0027638978850879447
Bahamas,1074,804.578708562184,0.0028903859090403626
Barbados,1193,847.9801578061621,0.0032106428207496767
Cuba,48473,5400.660924888621,0.13045221244777794
Dominica,1563,970.603998125692,0.004206399605055947
Dominican Republic,9504,2393.061999195034,0.025577493183910248
Grenada,1404,919.9143192009304,0.0037784933112594687
Haiti,4211,1593.0689940775403,0.011332788699226227
Jamaica,13597,2862.13687609556,0.03659271620597934
St. Kitts-Nevis,134,284.2013354563229,0.00036062542999200055
St Lucia,1030,787.9258520772819,0.0027719715887444822
St Vincent & the Grenadines,368,470.9727741297234,0.000990374315201912
Trinidad & Tobago,10702,2539.3576797730348,0.028801592177420822
West Indies,1114,819.4239984202898,0.002998035291127527
"Caribbean, n.o.s",1329,895.0079637966132,0.003576650719846036
Argentina,10644,2532.469880954851,0.028645500573394433
Bolivia,4423,1632.6713914077654,0.011903330424288198
Brazil,17965,3289.640407057606,0.048348028729897685
Chile,4831,1706.3010350510076,0.013001354121577276
Colombia,45285,5220.342713957893,0.12187255669543094
Ecuador,8726,2293.054628936621,0.0234837127023149
Guyana,3798,1512.9433301318415,0.010221308829176256
Paraguay,514,556.6116801417235,0.001383294559820062
Peru,19768,3450.659710598847,0.05320032462747662
Uruguay,1967,1088.83386699128,0.005293658364136308
Venezuela,35456,4620.014619118106,0.09542041228206248
South America,609,605.8689032256307,0.0016389618422770773
"Americas, n.o.s",1603,982.9445897273092,0.004314048987143111
Algeria,1169,839.4076266940762,0.0031460531914973785
Cameroon,8628,2280.1458551484684,0.02321997171620135
Cabo Verde,34,143.1574495070908,9.15019747740897e-05
Congo,4326,1614.6720444588668,0.011642280672726824
Egypt,10741,2543.9786289430785,0.02890655032495581
Ethiopia,21130,3567.466482941531,0.05686578608754456
Eritrea,5172,1765.4838033530284,0.01391906510387035
Gambia,384,481.10224171940433,0.0010334340680367778
Ghana,10200,2479.1077366710106,0.02745059243222691
Guinea,223,366.6278513533158,0.0006001453051359412
Ivory Coast,726,661.511525692919,0.001953836284882033
Kenya,19843,3457.1947806103244,0.05340216721889005
Liberia,5583,1834.2777259006584,0.015025162504815965
Libya,1298,884.5084716792302,0.003493222448728483
Morocco,3179,1384.1885923249806,0.008555434641377386
Nigeria,75091,6718.667768378297,0.20208749375768145
Rwanda,1537,962.4977504605836,0.004136427506699291
Senegal,799,693.9719650240593,0.002150296407191108
Sierra Leone,2579,1246.7527809936291,0.006940693910069922
Somalia,3447,1441.3470257028152,0.009276685501361388
South Africa,8828,2306.41346437162,0.023758218626637174
Sudan,3649,1482.973098930903,0.009820314880901569
Tanzania,2813,1302.0801501670376,0.007570442795279833
Togo,855,717.8788490592727,0.002301005542113138
Tunisia,190,338.4153701060312,0.0005113345649140306
Uganda,2377,1196.9357497751255,0.006397064530529741
Democratic Republic of Congo (Zaire),5635,1842.7984300798623,0.015165106701529277
Zambia,1619,987.837651248865,0.004357108739977977
Zimbabwe,2868,1314.7464212559064,0.007718460695649684
Africa,14220,2926.939831260761,0.03826935533198693
"Eastern Africa, n.o.s",891,732.8357917738507,0.002397889985991586
"Northern Africa, n.o.s",307,430.1714225951344,0.0008262090075189864
"Western Africa, n.o.s",2546,1238.751322686198,0.00685188316984801
"Other Africa, n.o.s",4710,1684.8006890297388,0.012675714740763603
"Eastern Africa, n.o.s",3857,1524.6478329362233,0.010380091667754823
Australia,7085,2066.2815920463318,0.019067396802188986
Fiji,361,466.47196571366686,0.0009715356733366582
Marshall Islands,286,415.1982822196274,0.0007696930819232252
Micronesia,1639,993.920096436174,0.004410933431021559
New Zealand,1738,1023.495906768395,0.004677365651687291
Tonga,556,578.9056986535325,0.0014963264110115844
Samoa,253,390.510799816873,0.0006808823417013145
"Other U.S. Island Areas, Oceania, n.o.s",1372,909.3710621443992,0.0036923738055897374
Albania,1967,1088.8332148692464,0.005293658364136308
Austria,1646,996.0396759653332,0.004429772072886813
Belgium,2218,1156.2133074305775,0.005969158236733263
Bulgaria,2573,1245.300820196339,0.006924546502756848
Czechoslovakia,543,572.0979257495978,0.001461340361833256
Denmark,1250,868.0002807608716,0.003364043190223886
Finland,1217,856.4665573128793,0.0032752324500019752
France,10034,2458.8516603493763,0.02700384749656518
Germany,34385,4549.74224134178,0.09253810007667866
Greece,3306,1411.5621355103265,0.008897221429504134
Hungary,2906,1323.425652774793,0.00782072760863249
Iceland,117,265.56250887050163,0.00031487444260495576
Ireland,2873,1315.8907011897709,0.00773191686841058
Italy,7104,2069.0451520410898,0.019118530258680388
Netherlands,5417,1806.8049542899555,0.014578417569154232
Norway,2144,1136.763627611792,0.005770006879872009
Poland,7254,2090.7691303856604,0.019522215441507253
Portugal,1551,966.8706434430482,0.004174104790429798
Azores Islands,59,188.58202600779944,0.00015878283857856742
Romania,6915,2041.343457460772,0.01860988692831854
Spain,7802,2168.2828539771485,0.020997011976101407
Sweden,2802,1299.5309665884354,0.007540839215205862
Switzerland,1836,1051.953533006353,0.004941106637800843
"United Kingdom, n.o.s",22511,3682.084962967759,0.060582381004103916
England,20510,3514.7553517162723,0.055197220665193523
Scotland,4840,1707.8868950548897,0.013025575232546887
Northern Ireland,96,240.55235605599,0.00025835851700919444
Yugoslavia,1036,790.2171150329478,0.0027881189960575568
Czech Republic,1108,817.2141239353768,0.0029818878838144525
Slovakia,343,454.6938731672389,0.0009230934513974343
Bosnia and Herzegovina,4570,1659.5741592670356,0.012298941903458527
Croatia,1395,916.9608941036224,0.003754272200289857
Macedonia,345,456.017567846492,0.0009284759205017925
Serbia,1224,858.9260490007399,0.003294071091867229
Latvia,351,459.9657952455348,0.0009446233278148672
Lithuania,588,595.3313664781414,0.001582445916681316
Armenia,757,675.4865458847104,0.0020372645559995853
Azerbaijan,856,718.2983384834349,0.002303696776665317
Belarus,992,773.2550028669115,0.002669704675761676
Georgia (country),268,401.920384545814,0.0007212508599840011
Moldova,531,565.7412086278613,0.0014290455472071068
Russia,15380,3043.904983214002,0.04139118741251469
Ukraine,5696,1852.7406715313375,0.015329272009212205
USSR,1476,943.2053337957173,0.003972262199016365
Europe,209,354.932891018229,0.0005624680214054337
Kosovo,150,300.690148979932,0.0004036851828268663
Montenegro,105,251.57563446303007,0.0002825796279788064
"Other Europe, n.o.s",1212,854.7054436681274,0.0032617762772410796
Afghanistan,4630,1670.4311657715489,0.012460415976589274
Bangladesh,13025,2801.3053439468304,0.03505333004213289
Bhutan,3346,1420.0748205298785,0.009004870811591298
Myanmar,13120,2811.4978037645783,0.035308997324589905
Cambodia,9492,2391.5443514856024,0.0255451983692841
China,97186,7640.215160760005,0.26155032118807886
Cyprus,241,381.13722826620494,0.0006485875270751653
Hong Kong,8455,2257.171695392056,0.022754388138674364
India,231271,11756.987308546286,0.6224045061170146
Indonesia,6257,1941.8169097934613,0.01683905459298468
Iran,25761,3938.691896687752,0.06932889329868602
Iraq,16113,3115.554259370509,0.043363862339261976
Israel,4162,1583.7726301933544,0.01120091820616945
Japan,14655,2971.334735676927,0.03944004236218484
Jordan,6045,1908.6444469679896,0.016268512867922715
Korea,51962,5591.20980363834,0.13984192980033086
Kazakhstan,1426,927.0928421715316,0.003837700471407409
Kyrgyzstan,17,101.2276336562536,4.575098738704485e-05
Kuwait,3333,1417.313808841451,0.008969884762412969
Laos,7818,2170.504391597512,0.021040071728936273
Lebanon,8854,2309.800056601751,0.023828190724993828
Malaysia,7253,2090.625052086854,0.019519524206955078
Mongolia,16,98.20523138985914,4.305975283486574e-05
Nepal,16692,3171.0034575026143,0.044922087144973685
Pakistan,56737,5841.954277668714,0.1526925747869861
Philippines,100672,7775.5367184761935,0.27093196483697524
Saudi Arabia,8729,2293.4425508194336,0.02349178640597144
Singapore,2619,1256.3821742149871,0.007048343292157086
Sri Lanka,4989,1733.9716678440857,0.013426569180821572
Syria,4195,1590.0380482576888,0.011289728946391362
Taiwan,28343,4131.170230203029,0.07627766091241248
Thailand,15681,3073.5297146657394,0.042201249012720606
Turkey,6138,1923.2670264700616,0.016518797681275368
United Arab Emirates,2541,1237.5335082598906,0.006838426997087115
Uzbekistan,1496,949.5737656456196,0.004026086890059947
Vietnam,173847,10204.158824978367,0.46786305319268157
Yemen,444,517.3241197468135,0.0011949081411675242
Asia,3117,1370.624446260381,0.008388578099142282
"South Central Asia, n.o.s",699,649.0943229681601,0.001881172951973197
"Other Asia, n.o.s",2037,1108.03668856315,0.005482044782788844
Bermuda,232,373.9529071067587,0.0006243664161055532
Canada,46693,5300.667360764571,0.12566181494489914
Mexico,2547886,37323.9040828693,6.856958838213421
Belize,3712,1495.7167030559592,0.009989862657688852
Costa Rica,4321,1613.736675356569,0.01162882449996593
El Salvador,200904,10964.078876215755,0.5406797864709917
Guatemala,68512,6418.223371127111,0.1843818616388951
Honduras,101311,7800.0834691847,0.27265166371581767
Nicaragua,17551,3251.5216766187623,0.04723385762529554
Panama,9073,2338.182196438303,0.024417571091921057
Antigua & Barbuda,757,675.4865458847104,0.0020372645559995853
Bahamas,956,759.0950049973831,0.002572820231883228
Barbados,1325,893.6597630407696,0.0035658857816373186
Cuba,42877,5079.80601271808,0.11539206389378366
Dominica,1332,896.0171497780266,0.003584724423502573
Dominican Republic,8426,2253.298599669382,0.02267634233666117
Grenada,1267,873.8824789045734,0.003409794177610931
Haiti,4089,1569.82387197912,0.011004458083860375
Jamaica,12624,2757.8665915408383,0.033974144986709066
St. Kitts-Nevis,142,292.5619259165652,0.0003821553064094335
St Lucia,1120,821.6273738412582,0.003014182698440602
St Vincent & the Grenadines,322,440.5550100107311,0.0008665775258016729
Trinidad & Tobago,10007,2455.542439449197,0.02693118416365634
West Indies,1212,854.7054436681274,0.0032617762772410796
"Caribbean, n.o.s",1330,895.3442441858149,0.0035793419543982143
Argentina,10420,2505.6827441819214,0.02804266403370631
Bolivia,4049,1562.127863592578,0.010896808701773212
Brazil,16699,3171.6678827896685,0.044940925786838934
Chile,4490,1644.9866132984894,0.012083643139284199
Colombia,42660,5066.95536907487,0.11480806599596079
Ecuador,8721,2292.391691268052,0.023470256529554007
Guyana,3969,1546.6208965122942,0.010681509937598883
Paraguay,563,582.5383178440969,0.0015151650528768383
Peru,20960,3553.0747425882005,0.05640827621367412
Uruguay,1609,984.7818550743184,0.004330196394456186
Venezuela,30666,4296.950311477074,0.08252939877712455
South America,558,579.9458419783268,0.0015017088801159426
"Americas, n.o.s",1800,1041.5898898437013,0.004844222193922396
Algeria,1451,935.1837966905778,0.003904981335211887
Cameroon,6628,1998.54307115427,0.017837502611843133
Cabo Verde,61,191.75168681075823,0.00016416530768292563
Congo,4136,1578.8187176379802,0.011130946107812794
Egypt,8744,2295.411614131418,0.023532154924254128
Ethiopia,18652,3351.889545052799,0.05019690686724474
Eritrea,4551,1656.1212592813183,0.012247808446967125
Gambia,428,507.91759024424016,0.0011518483883326586
Ghana,8640,2281.7244459204744,0.0232522665308275
Guinea,252,389.7382523085749,0.0006781911071491353
Ivory Coast,528,564.1408368250394,0.0014209718435505695
Kenya,18911,3375.0653806763034,0.05089393661625913
Liberia,4440,1635.8032949995966,0.011949081411675243
Libya,1009,779.8522884685215,0.0027154556631487207
Morocco,3825,1518.3090634030764,0.01029397216208509
Nigeria,67486,6370.103579438001,0.18162065498835933
Rwanda,999,775.9783260903638,0.00268854331762693
Senegal,892,733.2467075908696,0.002400581220543765
Sierra Leone,2819,1303.4667900086426,0.007586590202592908
Somalia,3339,1418.5887900019395,0.008986032169726045
South Africa,9365,2375.49691923374,0.025203411581157353
Sudan,3946,1542.1337674968463,0.010619611542898763
Tanzania,2516,1231.4311944059527,0.006771146133282638
Togo,893,733.6575918109429,0.002403272455095944
Tunisia,142,292.5619259165652,0.0003821553064094335
Uganda,2494,1226.036024763065,0.006711938973134698
Democratic Republic of Congo (Zaire),4709,1684.619440504488,0.012673023506211422
Zambia,1096,812.7769072399424,0.002949593069188303
Zimbabwe,2739,1284.8400996640555,0.007371291438418579
Africa,13428,2844.291195884669,0.036137897566661074
"Eastern Africa, n.o.s",601,601.8762896262572,0.0016174319658596446
"Northern Africa, n.o.s",381,479.2192213489409,0.0010253603643802403
"Western Africa, n.o.s",2960,1335.6638486879078,0.007966054274450162
"Other Africa, n.o.s",4235,1597.599532100628,0.011397378328478525
"Eastern Africa, n.o.s",3930,1539.0045659359607,0.010576551790063898
Australia,6915,2041.343457460772,0.01860988692831854
Fiji,385,481.7282045190824,0.0010361253025889569
Marshall Islands,272,404.908651803142,0.0007320157981927176
Micronesia,1468,940.6458860250224,0.003950732322598931
New Zealand,1570,972.7744403943536,0.0042252382469212015
Tonga,639,620.6119405754479,0.0017196988788424504
Samoa,308,430.8714097891325,0.0008289002420711654
"Other U.S. Island Areas, Oceania, n.o.s",1484,945.7578536241448,0.003993792075433798
Albania,1491,947.9852265109218,0.0040126307172990506
Austria,1541,963.7483868865066,0.004147192444908007
Belgium,1874,1062.782648782827,0.00504337355078365
Bulgaria,2506,1228.98081668894,0.006744233787760847
Czechoslovakia,556,578.9054998038755,0.0014963264110115844
Denmark,1382,912.6781369265572,0.003719286151111528
Finland,1055,797.4298523538168,0.0028392524525489597
France,9769,2426.1693119626525,0.02629067034023771
Germany,34897,4583.397367422452,0.09391601216739436
Greece,3184,1385.2738561529522,0.008568890814138282
Hungary,2890,1319.7765224551897,0.007777667855797624
Iceland,191,339.3047220238257,0.0005140257994662098
Ireland,2846,1309.692315661125,0.007659253535501744
Italy,6994,2052.963486806165,0.018822494457940687
Netherlands,4965,1729.7939980661297,0.013361979551569276
Norway,2002,1098.476239863749,0.005387851573462576
Poland,7434,2116.538361340941,0.020006637660899496
Portugal,1923,1076.5864501434835,0.005175244043840426
Azores Islands,32,138.88312821420084,8.611950566973148e-05
Romania,6456,1972.443205774472,0.017374610268868326
Spain,7071,2064.2305892553395,0.019029719518458478
Sweden,2549,1239.4789111940963,0.006859956873504548
Switzerland,1760,1029.9518320050151,0.0047365728118352315
"United Kingdom, n.o.s",21953,3636.175055721831,0.05908067212398797
England,20784,3538.1141116442623,0.0559346189324906
Scotland,4927,1723.1629442570272,0.01325971263858647
Yugoslavia,775,683.4698587635519,0.0020857067779388094
Czech Republic,1341,899.0386133139383,0.003608945534472185
Slovakia,420,503.1483125615716,0.0011303185119152257
Bosnia and Herzegovina,4196,1590.2254328538136,0.01129242018094354
Croatia,1113,819.0555827773327,0.002995344056575348
Macedonia,663,632.1587913459065,0.001784288508094749
Serbia,949,756.3106571400946,0.002553981590017974
Latvia,487,541.795403448219,0.001310631226911226
Lithuania,664,632.6353411499499,0.0017869797426469283
Armenia,513,556.0697992202602,0.001380603325267883
Azerbaijan,731,663.7851900486629,0.001967292457642928
Belarus,848,714.9338392986207,0.0022821669002478845
Georgia (country),226,369.0856478357617,0.0006082190087924786
Moldova,403,492.8605250113546,0.001084567524528181
Russia,15200,3026.0358904982995,0.04090676519312245
Ukraine,6360,1957.72676149596,0.01711625175185913
USSR,1272,875.6046665402705,0.0034232503503718267
Montenegro,87,228.99905181575005,0.00023413740603958245
"Other Europe, n.o.s",1254,869.3875669282976,0.0033748081284326026
Afghanistan,3324,1415.3977083536506,0.008945663651443357
Bangladesh,12295,2721.698164348792,0.033088728819042144
Bhutan,3711,1495.513507191269,0.009987171423136673
Myanmar,13377,2838.8754373024103,0.03600064460449994
Cambodia,8984,2326.6831663805056,0.024178051216777116
China,93429,7491.377557967078,0.25143935297554193
Cyprus,286,415.19820885958575,0.0007696930819232252
Hong Kong,8959,2323.4447293805324,0.024110770352972634
India,211436,11244.866172803248,0.569023868774542
Indonesia,6535,1984.471680275495,0.017587217798490477
Iran,24281,3823.951362099975,0.06534586616146094
Iraq,13764,2879.6266661119744,0.03704215237619325
Israel,4256,1601.5528751251932,0.011453894254074287
Japan,13525,2854.5287256114943,0.03639894731822245
Jordan,5639,1843.4458129947416,0.015175871639737994
Korea,51260,5553.294971284056,0.1379526831447011
Kazakhstan,1443,932.6019083704545,0.0038834514587944543
Kuwait,3212,1391.3508292011234,0.008644245381599297
Laos,8355,2243.782062121337,0.022485264683456452
Lebanon,7655,2147.7596679853355,0.020601400496931075
Malaysia,6612,1996.1258171437,0.017794442859008268
Nepal,15034,3009.4760511480467,0.040460020257460726
Pakistan,52139,5600.61469584034,0.14031827831606655
Philippines,98064,7674.289304012707,0.2639132251248921
Saudi Arabia,8334,2240.9613273355785,0.022428748757860693
Singapore,2823,1304.3899856543908,0.007597355140801624
Sri Lanka,4751,1692.111585003124,0.012786055357402945
Syria,3587,1470.318934482702,0.009653458338666463
Taiwan,27576,4074.911134172212,0.0742134840108911
Thailand,14851,2991.113842525449,0.03996752433441194
Turkey,6473,1975.0378035450087,0.01742036125625537
United Arab Emirates,2177,1145.477164145857,0.0058588176200939195
Uzbekistan,1394,916.6317917061662,0.0037515809657376778
Vietnam,167352,10012.393471937616,0.4503834847762782
Yemen,420,503.1483125615716,0.0011303185119152257
Asia,2868,1314.7440915575446,0.007718460695649684
"South Central Asia, n.o.s",805,696.5723221603323,0.0021664438145041825
"Other Asia, n.o.s",1898,1069.5659605312924,0.005107963180035948
Bermuda,256,392.8191748934582,0.0006889560453578518
Canada,44946,5200.653488017597,0.12096022818224224
Mexico,2529693,37171.51135914237,6.8079972080056255
Belize,4015,1555.5543449973334,0.010805306726999121
Costa Rica,4030,1558.4569701741232,0.010845675245281808
El Salvador,189236,10642.57880515603,0.5092784617161659
Guatemala,66660,6330.962915500036,0.1793976952482594
Honduras,95502,7573.738585517682,0.25701828220220924
Nicaragua,16418,3144.869213580565,0.044184688877676605
Panama,8563,2271.5313791070184,0.023045041470309707
Antigua & Barbuda,552,576.819389870996,0.001485561472802868
Bahamas,843,712.8230834442047,0.002268710727486989
Barbados,1172,840.48336697791,0.0031541268951539156
Cuba,36566,4691.575711447553,0.0984076826349813
Dominica,1244,865.9143314521757,0.0033478957829108117
Dominican Republic,7286,2095.3696149252123,0.019608334947176984
Grenada,1251,868.3470552518218,0.003366734424776065
Haiti,4163,1583.9607893442933,0.011203609440721629
Jamaica,12057,2695.2387526013817,0.03244821499562352
St Lucia,1169,839.407020461484,0.0031460531914973785
St Vincent & the Grenadines,329,445.3178025474093,0.0008854161676669268
Trinidad & Tobago,9888,2440.896250465413,0.026610927251947025
West Indies,1470,941.2859669913402,0.00395611479170329
"Caribbean, n.o.s",1389,914.9865121262436,0.003738124792976782
Argentina,10849,2556.7143069281565,0.029197203656591154
Bolivia,3776,1508.552162729317,0.010162101669028315
Brazil,15901,3094.9871438376326,0.042793320614200006
Chile,4527,1651.747034046982,0.012183218817714826
Colombia,40582,4942.131852283294,0.10921568059653258
Ecuador,9560,2400.085320388453,0.02572820231883228
Guyana,3937,1540.3724738792948,0.01059539043192915
Paraguay,508,553.3533233051809,0.0013671471525069873
Peru,19910,3462.9796916575783,0.053582479933886054
Uruguay,1732,1021.7267172160224,0.004661218244374216
Venezuela,25159,3892.41093182769,0.0677087700982742
South America,580,591.2676024516243,0.001560916040263883
"Americas, n.o.s",1513,954.9530812643576,0.004071837877446992
Algeria,1163,837.2501755506224,0.0031299057841843035
Cameroon,6299,1948.3178766451365,0.016952086444176204
Cabo Verde,113,260.9835114407824,0.0003041095043962393
Congo,3509,1454.2469921436254,0.009443542043596494
Egypt,8213,2224.638762980683,0.02210310937704702
Ethiopia,16654,3167.377601904992,0.04481982023199088
Eritrea,3641,1481.3434656184277,0.009798785004484136
Gambia,551,576.2966823835945,0.0014828702382506888
Ghana,7250,2090.1880082861258,0.019511450503298538
Guinea,155,305.6605281002616,0.0004171413555877618
Kenya,15458,3051.594705368876,0.04160110370758466
Liberia,4211,1593.0648491258269,0.011332788699226227
Libya,761,677.2686244925012,0.0020480294942083017
Morocco,3107,1368.4229696862988,0.008361665753620491
Nigeria,60963,6055.02974880492,0.164065732004495
Senegal,805,696.5723221603323,0.0021664438145041825
Sierra Leone,2570,1244.573692465518,0.006916472799100309
Somalia,2926,1327.9702564020083,0.007874552299676072
South Africa,7974,2192.0407850482093,0.021459904319076212
Sudan,4311,1611.8663916526384,0.011601912154444139
Tanzania,2182,1146.791734174171,0.0058722737928548156
Togo,852,716.6179671177438,0.0022929318384566004
Uganda,2453,1215.9165555917752,0.006601598356495353
Democratic Republic of Congo (Zaire),4404,1629.1569840360212,0.011852196967796795
Zambia,971,765.0266277044675,0.002613188750165915
Zimbabwe,2725,1281.5514892438116,0.007333614154688072
Africa,12444,2738.132715327969,0.033489722767316835
"Eastern Africa, n.o.s",3868,1526.8164502739285,0.010409695247828794
"Northern Africa, n.o.s",498,547.8799637464637,0.0013402348069851962
"Western Africa, n.o.s",2881,1317.7201246856905,0.007753446744828012
"Other Africa, n.o.s",4214,1593.6321249139808,0.011340862402882764
Australia,6436,1969.3863572529824,0.017320785577824745
Fiji,415,500.1444615769127,0.0011168623391543302
Marshall Islands,448,519.6490728387575,0.0012056730793762408
Micronesia,1570,972.7739618498014,0.0042252382469212015
New Zealand,1625,989.6653173099944,0.004373256147291052
Tonga,454,523.1172337995984,0.0012218204866893153
Samoa,330,445.99405556425296,0.000888107402219106
"Other U.S. Island Areas, Oceania, n.o.s",1282,879.0396075606029,0.0034501626958936176
Albania,1353,903.0516406634456,0.0036412403490983345
Austria,1548,965.9342604835798,0.00416603108677326
Belgium,1986,1094.0776090745308,0.0053447918206277105
Bulgaria,2819,1303.464565441834,0.007586590202592908
Czechoslovakia,424,505.5384791764118,0.0011410834501239422
Denmark,1460,938.0786244784156,0.0039292024461814986
Finland,1009,779.8518121197873,0.0027154556631487207
France,9434,2384.215400607882,0.025389106765257713
Germany,35805,4642.516245683326,0.096359653140773
Greece,2665,1267.3645594614266,0.007172140081557325
Hungary,3273,1404.497527285948,0.008808410689282224
Iceland,156,306.6449249303369,0.000419832590139941
Ireland,3140,1375.6688033248677,0.008450476493842403
Italy,6753,2017.287843072524,0.01817390693086552
Netherlands,4631,1670.6068335606526,0.01246310721114145
Norway,1938,1080.7762365011015,0.005215612562123113
Poland,7259,2091.480179916808,0.01953567161426815
Portugal,2073,1117.782863086188,0.005578929226667292
Azores Islands,32,138.88312691634113,8.611950566973148e-05
Romania,6062,1911.31873929304,0.016314263855309756
Spain,6370,1959.261241295785,0.01714316409738092
Sweden,2322,1183.005779033712,0.006249046630159891
Switzerland,1604,983.2496846369396,0.00431674022169529
"United Kingdom, n.o.s",20597,3522.15242500355,0.0554313580712331
England,22230,3659.000939121148,0.05982614409494159
Scotland,4639,1672.0489360380466,0.012484637087558885
Northern Ireland,66,199.45557801276425,0.0001776214804438212
Yugoslavia,1532,960.9296757642036,0.004122971333938395
Czech Republic,1323,892.9843655006262,0.003560503312532961
Slovakia,301,425.9469801377876,0.0008100616002059117
Bosnia and Herzegovina,4533,1652.838896371962,0.0121993662250279
Croatia,1365,907.0472588174376,0.0036735351637244835
Macedonia,605,603.8756189229618,0.001628196904068361
Serbia,746,670.5606558942671,0.002007660975925615
Latvia,502,550.0757627710059,0.0013509997451939125
Lithuania,562,582.0205485426947,0.0015124738183246592
Armenia,388,483.601285559179,0.0010441990062454941
Azerbaijan,700,649.5581720196827,0.0018838641865253762
Belarus,709,653.7204558791817,0.0019080852974949882
Georgia (country),205,351.5199775076875,0.0005517030831967173
Moldova,372,473.525296560302,0.0010011392534106285
Russia,15407,3046.545708684974,0.04146385074542353
