nationality,total_population,total_population_MOE_Appx,percentage
Iran,1356,903.9829441973324,0.05006440808252209
Iraq,180,329.38598941301314,0.006645717887060454
Israel,422,504.33275781282987,0.015580516379663954
Japan,4289,1607.3572715757855,0.1583526889866794
Jordan,801,694.807999461247,0.029573444597419028
Korea,7357,2104.6714731747898,0.27162525830613204
Kazakhstan,394,487.315224040999,0.014546738041676773
Kyrgyzstan,27,127.5721155005994,0.0009968576830590684
Kuwait,207,353.2264032725537,0.007642575570119524
Laos,884,729.9144621918166,0.03263785895645246
Lebanon,624,613.2628232255482,0.02303848867514291
Malaysia,1917,1074.7886963092128,0.07077689549719385
Mongolia,68,202.45429299954444,0.0025106045351117275
Nepal,371,472.8785075072085,0.013697562978330162
Pakistan,2727,1281.8231001860622,0.10068262598896591
Philippines,10807,2550.195581572384,0.3990015178081241
Saudi Arabia,2391,1200.2903365904876,0.08827728593311972
Singapore,298,423.81189447251353,0.011002355168577864
Sri Lanka,627,614.7351061507848,0.02314925063992725
Syria,960,760.6396600177259,0.03544382873098909
Taiwan,2178,1145.598483664622,0.08041318643343151
Thailand,3715,1496.0034507176545,0.13716023305794217
Turkey,650,625.9075219517454,0.023998425703273867
United Arab Emirates,264,398.9037187353436,0.009747052901022001
Uzbekistan,87,228.9979205468917,0.0032120969787458866
Vietnam,6155,1925.2508750593445,0.22724663108253945
Yemen,273,405.6459559006914,0.010079338795375023
Asia,446,518.4747326811863,0.016466612097938683
"Other Asia, n.o.s",77,215.43566524890576,0.00284289042946475
Bermuda,42,159.11020298115145,0.0015506675069807728
Canada,6780,2020.5410613229149,0.25032204041261047
Mexico,106353,7942.222581512125,3.92662241356967
Belize,81,220.96048683460216,0.0029905730491772047
Costa Rica,609,605.8477233700933,0.022484678851221206
El Salvador,8146,2214.523517619955,0.3007556550444137
Guatemala,5827,1873.296623243616,0.21513665626611816
Honduras,5964,1895.1708709619136,0.22019478599126976
Nicaragua,1401,918.8571242210764,0.05172583755428721
Panama,589,595.8173364599546,0.021746265752658932
Antigua & Barbuda,29,132.21258873382692,0.0010706989929152955
Bahamas,90,232.9126458549372,0.003322858943530227
Barbados,405,494.0706095080032,0.014952865245886024
Cuba,1875,1062.9529566863296,0.06922622799021307
Dominica,53,178.73555759550027,0.001956794711190023
Dominican Republic,1908,1072.2634771108292,0.07044460960284082
Grenada,244,383.49675110722256,0.009008639802459728
Haiti,1263,872.4390781869472,0.04663078717420752
Jamaica,1213,854.9987335699661,0.044784754427801846
St. Kitts-Nevis,160,310.54855687565555,0.005907304788498182
St Lucia,71,206.8719509527989,0.0026213664998960685
St Vincent & the Grenadines,86,227.6780539638476,0.003175176323817773
Trinidad & Tobago,319,438.4899698638578,0.011777688922068251
West Indies,82,222.3202397631713,0.0030274937041053183
"Caribbean, n.o.s",120,268.9437497644687,0.0044304785913736365
Argentina,890,732.3870274053777,0.03285938288602114
Bolivia,183,332.11945491354794,0.006756479851844795
Brazil,1899,1069.7322899986646,0.0701123237084878
Chile,786,688.2723384653248,0.02901963477349732
Colombia,1782,1036.2637388496933,0.0657926070818985
Ecuador,635,618.6440579463799,0.02344461587935216
Guyana,245,384.2817726236879,0.009045560457387842
Paraguay,10,77.63801650069581,0.0003692065492811364
Peru,2855,1311.5486110610202,0.10540846981976443
Uruguay,110,257.4942304608784,0.0040612720420925
Venezuela,1503,951.7109624752636,0.0554917443569548
South America,64,196.40957315876528,0.002362921915399273
"Americas, n.o.s",149,299.6836283415733,0.005501177584288932
Algeria,453,522.5273642800892,0.016725056682435478
Cameroon,540,570.4977966165218,0.019937153661181366
Congo,476,535.6272478070207,0.01757423174578209
Egypt,1559,969.2745431477268,0.05755930103292917
Ethiopia,1336,897.292990843508,0.04932599498395983
Eritrea,492,544.5543271113936,0.01816496222463191
Gambia,76,214.03217675605515,0.0028059697745366364
Ghana,1476,943.1258397646008,0.05449488667389572
Guinea,208,354.0785525135112,0.007679496225047637
Ivory Coast,405,494.0706095080032,0.014952865245886024
Kenya,1450,934.7841005080488,0.05353494964576477
Liberia,342,454.02171271502914,0.012626863985414863
Libya,78,216.8300690723387,0.0028798110843928637
Morocco,270,403.4110661190724,0.009968576830590683
Nigeria,6870,2033.893717096828,0.2536448993561407
Senegal,58,186.9764276354114,0.002141397985830591
Sierra Leone,107,253.9587301785436,0.003950510077308159
Somalia,904,738.1241196475103,0.03337627205501473
South Africa,638,620.1035597562133,0.023555377844136503
Sudan,496,546.7633167617204,0.018312644844344365
Tanzania,230,372.3326762249909,0.008491750633466136
Togo,158,308.60157128141776,0.005833463478641955
Tunisia,62,193.3163448233991,0.0022890806055430456
Uganda,75,212.6194236917341,0.0027690491196085227
Democratic Republic of Congo (Zaire),238,378.75244993211714,0.008787115872891046
Zambia,550,575.7555182245311,0.0203063602104625
Zimbabwe,454,523.1037479530368,0.016761977337363593
Africa,2338,1186.9174354861814,0.08632049122192968
"Northern Africa, n.o.s",43,160.9932173798517,0.0015875881619088865
"Western Africa, n.o.s",738,666.9277590389164,0.02724744333694786
"Other Africa, n.o.s",401,491.62484852470266,0.01480518262617357
"Eastern Africa, n.o.s",566,584.0694036690684,0.02089709068931232
Australia,939,752.2753521781685,0.03466849497749871
Fiji,78,216.8300690723387,0.0028798110843928637
Marshall Islands,319,438.4899698638578,0.011777688922068251
New Zealand,319,438.4899698638578,0.011777688922068251
Tonga,13,88.52093846254292,0.0004799685140654773
Samoa,9,73.65389509636591,0.0003322858943530228
"Other U.S. Island Areas, Oceania, n.o.s",34,143.1571701216406,0.0012553022675558638
Albania,77,215.4356609020932,0.00284289042946475
Austria,413,498.9261023094341,0.015248230485310932
Belgium,294,420.9580042749101,0.010854672548865409
Bulgaria,841,711.942870474272,0.03105027079454357
Czechoslovakia,187,335.72943742973604,0.00690416247155725
Denmark,166,316.3175971304768,0.006128828718066864
Finland,80,219.59230922936845,0.002953652394249091
France,1169,839.3510407842014,0.04316024561096484
Germany,7531,2129.382612580968,0.2780494522636238
Greece,1966,1088.4336582110034,0.07258600758867141
Hungary,506,552.24705016352,0.018681851393625503
Iceland,45,164.69466766408337,0.0016614294717651136
Ireland,656,628.7892976947409,0.024219949632842547
Italy,1783,1036.5538941746618,0.06582952773682663
Netherlands,1014,781.736598199128,0.03743754409710723
Norway,184,333.02560769032766,0.006793400506772909
Poland,2133,1133.7052296857485,0.07875175696166639
Portugal,180,329.385973876736,0.006645717887060454
Azores Islands,12,85.04817283390308,0.00044304785913736364
Romania,967,763.407192463776,0.03570227331548589
Spain,992,773.2110030051875,0.03662528968868873
Sweden,285,414.464971522298,0.010522386654512387
Switzerland,233,374.7529582297312,0.008602512598250477
"United Kingdom, n.o.s",2072,1117.3818200310411,0.07649959701105145
England,3314,1413.0000813539714,0.1223550504317686
Scotland,634,618.1566885762569,0.023407695224424048
Yugoslavia,885,730.3269686401003,0.03267477961138057
Czech Republic,310,432.26037730732605,0.01144540302771523
Slovakia,145,295.6337412676303,0.005353494964576477
Bosnia and Herzegovina,1712,1015.7116357114083,0.06320816123693054
Croatia,1015,782.1219157723499,0.03747446475203534
Macedonia,1673,1004.0788025192908,0.06176825569473411
Serbia,457,524.8290370799957,0.016872739302147933
Latvia,525,562.5189717594724,0.01938334383725966
Lithuania,335,449.3514671715003,0.01236841940091807
Armenia,91,234.2030072710084,0.0033597795984583413
Azerbaijan,12,85.04817283390308,0.00044304785913736364
Belarus,163,313.44634467917456,0.006018066753282523
Georgia (country),167,317.268906413948,0.0061657493729949785
Moldova,195,342.8354025124081,0.00719952771098216
Russia,2769,1291.6513819043653,0.10223329349594668
Ukraine,2069,1116.5728648988947,0.07638883504626712
USSR,172,321.9832912695063,0.006350352647635546
Europe,30,134.47278552242105,0.0011076196478434091
Montenegro,40,155.2756804627552,0.0014768261971245455
"Other Europe, n.o.s",289,417.3632370743506,0.010670069274224842
Afghanistan,271,404.1573740595354,0.010005497485518796
Bangladesh,1000,776.3220591238393,0.03692065492811364
Myanmar,9818,2430.881084336275,0.3624869900842197
Cambodia,806,696.9727803576936,0.02975804787205959
China,22599,3684.479871142075,0.83436988072044
Cyprus,33,141.0362153100311,0.0012183816126277501
Hong Kong,925,746.6468818082984,0.03415160580850511
India,28953,4168.395787883326,1.0689637221336743
Indonesia,1101,814.5772374086374,0.040649641075853116
Iran,1281,878.6325030947007,0.04729535896291357
Iraq,175,324.7790729056077,0.006461114612419886
Israel,491,544.0006077397876,0.018128041569703796
Japan,4035,1559.0642790771574,0.14897484263493854
Jordan,904,738.1239447778056,0.03337627205501473
Korea,7781,2164.396736994585,0.2872796159956522
Kazakhstan,403,492.8491944733282,0.014879023936029795
Kuwait,228,370.7103376103056,0.00841790932360991
Laos,698,648.6038971851378,0.02577061713982332
Lebanon,351,459.9565348099072,0.012959149879767887
Malaysia,1792,1039.1659862905526,0.06616181363117964
Mongolia,82,222.3202349861655,0.0030274937041053183
Nepal,386,482.3427315106204,0.014251372802251864
Pakistan,2952,1333.631980273332,0.10898977334779145
Philippines,10672,2534.2358416395136,0.39401722939282874
Saudi Arabia,2195,1150.0585432125324,0.08104083756720944
Singapore,339,452.0260652215469,0.012516102020630523
Sri Lanka,208,354.0785332145416,0.007679496225047637
Syria,780,685.6404820155515,0.02879811084392864
Taiwan,2243,1162.56099168818,0.08281302900375889
Thailand,2899,1321.611086372738,0.10703297863660145
Turkey,686,643.0049176278724,0.02532756928068596
United Arab Emirates,370,472.2407646960911,0.013660642323402047
Uzbekistan,82,222.3202349861655,0.0030274937041053183
Vietnam,5887,1882.9050660483808,0.217351895561805
Yemen,184,333.02560769032766,0.006793400506772909
Asia,464,528.8329605207834,0.017131183886644728
"Other Asia, n.o.s",149,299.68361664074547,0.005501177584288932
Bermuda,48,170.0958827784117,0.0017721914365494546
Canada,6195,1931.4876726480468,0.228723457279664
Mexico,106451,7945.596088151441,3.9302406377526253
Belize,268,401.9142062138077,0.009894735520734456
Costa Rica,507,552.7924376916812,0.018718772048553614
El Salvador,7719,2155.766511493438,0.28499053539010916
Guatemala,5844,1876.0219807892204,0.2157643073998961
Honduras,6101,1916.7915521839104,0.2252529157164213
Nicaragua,1423,926.0415803484692,0.05253809196270571
Panama,460,526.5487334254541,0.016983501266932273
Antigua & Barbuda,58,186.9764247937247,0.002141397985830591
Bahamas,94,238.03213909951404,0.003470541563242682
Barbados,134,284.199139504976,0.004947367760367228
Cuba,2008,1099.9949249929612,0.07413667509565218
Dominica,55,182.0766682340578,0.00203063602104625
Dominican Republic,1786,1037.4253231022635,0.06594028970161096
Grenada,252,389.7326189222331,0.009304005041884637
Haiti,1135,827.0569678264844,0.04190494334340898
Jamaica,1283,879.3179984061934,0.0473692002727698
St. Kitts-Nevis,24,120.27617037277912,0.0008860957182747273
St Lucia,84,225.01509008705827,0.0031013350139615457
St Vincent & the Grenadines,93,236.7626432035119,0.0034336209083145686
Trinidad & Tobago,272,404.90233463423846,0.01004241814044691
West Indies,61,191.7510159079863,0.002252159950614932
"Caribbean, n.o.s",94,238.03213909951404,0.003470541563242682
Argentina,954,758.259088559364,0.03522230480142041
Bolivia,382,479.8371831311501,0.014103690182539411
Brazil,1880,1064.3683582135286,0.06941083126485365
Chile,602,602.3559992034282,0.02222623426672441
Colombia,1713,1016.0081603365952,0.06324508189185866
Ecuador,858,719.101563689898,0.0316779219283215
Guyana,167,317.268906413948,0.0061657493729949785
Paraguay,9,73.65389492266729,0.0003322858943530228
Peru,2422,1208.042742858539,0.08942182623589123
Uruguay,57,185.35756483013895,0.0021044773309024773
Venezuela,1650,997.1547342344246,0.060919080631387505
South America,81,220.96048214471404,0.0029905730491772047
"Americas, n.o.s",91,234.2030072710084,0.0033597795984583413
Algeria,458,525.4028947843602,0.016909659957076044
Cameroon,388,483.59063650004646,0.014325214112108093
Congo,95,239.29489984036184,0.003507462218170796
Egypt,1602,982.547184424392,0.059146889194838057
Ethiopia,1777,1034.8088324117234,0.06560800380725794
Eritrea,198,345.4624537930109,0.007310289675766499
Gambia,79,218.2155578630684,0.0029167317393209774
Ghana,1175,841.5019253905489,0.04338176954053353
Guinea,332,447.3350223183901,0.012257657436133728
Ivory Coast,345,456.0085438428313,0.012737625950199206
Kenya,1436,930.2610351006576,0.053018060476771184
Liberia,508,553.3372875034308,0.01875569270348173
Libya,81,220.96048214471404,0.0029905730491772047
Morocco,297,423.1002020764981,0.01096543451364975
Nigeria,6426,1967.134499610514,0.23725212856805822
Senegal,69,203.9374754117212,0.002547525190039841
Sierra Leone,338,451.3589018347133,0.01247918136570241
Somalia,693,646.2768864071,0.02558601386518275
South Africa,796,692.6361568405904,0.02938884132277846
Sudan,426,506.7171138934532,0.01572819899937641
Tanzania,223,366.6231369729623,0.008233306048969342
Togo,383,480.4647954534205,0.014140610837467524
Tunisia,16,98.20514126514692,0.0005907304788498182
Uganda,95,239.29489984036184,0.003507462218170796
Democratic Republic of Congo (Zaire),311,432.9569773861448,0.011482323682643342
Zambia,199,346.33370882881,0.007347210330694615
Zimbabwe,555,578.3663657782668,0.02049096348510307
Africa,2585,1248.0159960704605,0.09543989298917376
"Northern Africa, n.o.s",192,340.1880624164739,0.007088765746197818
"Western Africa, n.o.s",857,718.6824389945817,0.03164100127339339
"Other Africa, n.o.s",775,683.4396416398629,0.02861350756928807
"Eastern Africa, n.o.s",780,685.6404820155515,0.02879811084392864
Australia,952,757.4639652354072,0.03514846349156418
Fiji,85,226.35048582848395,0.0031382556688896593
Marshall Islands,197,344.5889956281236,0.007273369020838387
New Zealand,365,469.0392727662127,0.013476039048761478
Tonga,16,98.20514126514692,0.0005907304788498182
Samoa,21,112.50808084641272,0.0007753337534903864
"Other U.S. Island Areas, Oceania, n.o.s",24,120.27617037277912,0.0008860957182747273
Albania,83,223.67171602644856,0.003064414359033432
Austria,341,453.35740194303145,0.01258994333048675
Belgium,293,420.2414761734111,0.010817751893937296
Bulgaria,661,631.1806920858086,0.024404552907483116
Czechoslovakia,239,379.5472360776057,0.00882403652781916
Denmark,199,346.33368918918126,0.007347210330694615
Finland,120,268.9437321111214,0.0044304785913736365
France,907,739.3473347209726,0.03348703401979907
Germany,7399,2110.655311873117,0.27317592581311284
Greece,2132,1133.4388417426449,0.07871483630673828
Hungary,513,556.0534447934937,0.018940295978122298
Iceland,46,166.5145387228438,0.0016983501266932273
Ireland,594,598.3405083604281,0.0219308690272995
Italy,1701,1012.443636203341,0.0628020340327213
Netherlands,1175,841.5016435895259,0.04338176954053353
Norway,189,337.5199379211608,0.006978003781413477
Poland,1875,1062.951866213778,0.06922622799021307
Portugal,148,298.67628388451016,0.005464256929360819
Romania,1058,798.5143501478756,0.039062052913944226
Spain,676,638.3014472852267,0.02495836273140482
Sweden,335,449.351424274656,0.01236841940091807
Switzerland,233,374.75293334753786,0.008602512598250477
"United Kingdom, n.o.s",2492,1225.368305228988,0.0920062720808592
England,3632,1479.203615927957,0.13409581869890874
Scotland,720,658.7449202892647,0.026582871548241817
Yugoslavia,892,733.2090041188319,0.03293322419587737
Czech Republic,303,427.35234152405616,0.011186958443218433
Slovakia,149,299.6836039165182,0.005501177584288932
Bosnia and Herzegovina,1549,966.1608093871932,0.05719009448364803
Croatia,992,773.2107844066493,0.03662528968868873
Macedonia,1967,1088.709744548545,0.07262292824359953
Serbia,445,517.8930697499109,0.01642969144301057
Latvia,389,484.2133290090826,0.014362134767036206
Lithuania,361,466.4622074655112,0.013328356429049025
Armenia,96,240.55102491319695,0.003544382873098909
Azerbaijan,19,107.0165467793354,0.0007014924436341591
Belarus,198,345.4624343012349,0.007310289675766499
Georgia (country),163,313.44633012009626,0.006018066753282523
Moldova,149,299.6836039165182,0.005501177584288932
Russia,2587,1248.4975846647174,0.09551373429902998
Ukraine,2433,1210.7810727413807,0.08982795344010049
USSR,158,308.6015446102473,0.005833463478641955
Montenegro,40,155.2756786928972,0.0014768261971245455
"Other Europe, n.o.s",274,406.3881265815949,0.010116259450303138
Afghanistan,211,356.6227405063696,0.007790258189831977
Bangladesh,981,768.9125207722951,0.036219162484479483
Myanmar,8962,2322.638932258333,0.33088290946575444
Cambodia,859,719.5202679732274,0.031714842583249615
China,21796,3618.6261832756154,0.804722594813165
Cyprus,32,138.88287342889151,0.0011814609576996365
Hong Kong,812,699.561682620864,0.029979571801628278
India,27351,4051.8950369509553,1.0098168329388362
Indonesia,881,728.674680470274,0.032527096991668114
Iran,947,755.4722896884291,0.03496386021692362
Iraq,204,350.65749000052944,0.007531813605335182
Israel,464,528.8328905946769,0.017131183886644728
Japan,3672,1487.322189518706,0.1355726448960333
Jordan,1039,791.3129833612679,0.03836056047031007
Korea,8312,2236.935421634037,0.30688448376248056
Kazakhstan,286,415.1914011084113,0.0105593073094405
Kuwait,234,375.556234675371,0.008639433253178593
Laos,609,605.8475215347614,0.022484678851221206
Lebanon,614,608.3292655605737,0.022669282125861775
Malaysia,1397,917.544045770131,0.051578154934574745
Nepal,244,383.4966999220693,0.009008639802459728
Pakistan,2956,1334.533690792868,0.10913745596750392
Philippines,9537,2395.885991651557,0.3521122860494198
Saudi Arabia,2104,1125.9737916356223,0.07768105796875109
Singapore,210,355.7766862619963,0.007753337534903864
Sri Lanka,301,425.9396672860148,0.011113117133362205
Syria,758,675.9030116383319,0.027985856435510142
Taiwan,2137,1134.766712072577,0.07889943958137885
Thailand,2753,1287.9147748155913,0.10164256301709684
Turkey,711,654.6152644616462,0.026250585653888794
United Arab Emirates,413,498.9260435894706,0.015248230485310932
Uzbekistan,89,231.6150784443868,0.003285938288602114
Vietnam,5281,1783.4410024059914,0.19497797867536812
Yemen,163,313.44633012009626,0.006018066753282523
Asia,607,604.8519717039308,0.022410837541364977
"Other Asia, n.o.s",302,426.6465892027968,0.01115003778829032
Canada,6292,1946.532572611616,0.232304760807691
Mexico,107677,7990.217981847504,3.975505360694492
Belize,206,352.3721533028476,0.0076056549151914095
Costa Rica,272,404.90230325015744,0.01004241814044691
El Salvador,6760,2017.554286231598,0.2495836273140482
Guatemala,5874,1880.8236483298665,0.21687192704773953
Honduras,5197,1769.2116564291669,0.19187664366140658
Nicaragua,1261,871.7475671851703,0.046556945864351294
Panama,466,529.9713107073217,0.017205025196500953
Antigua & Barbuda,55,182.0766653804587,0.00203063602104625
Bahamas,100,245.5112872092117,0.0036920654928113638
Barbados,111,258.6619755492369,0.004098192697020614
Cuba,1870,1061.5340537974046,0.0690416247155725
Dominica,71,206.8719429186272,0.0026213664998960685
Dominican Republic,1496,949.4918732078715,0.055233299772458
Grenada,44,162.85445629052714,0.0016245088168370002
Haiti,1022,784.8136099733614,0.03773290933653214
Jamaica,1372,909.2987580620528,0.05065513856137192
St Lucia,89,231.6150784443868,0.003285938288602114
St Vincent & the Grenadines,56,183.7244376541621,0.0020675566759743636
Trinidad & Tobago,594,598.3405083604281,0.0219308690272995
West Indies,222,365.8001928890089,0.008196385394041227
"Caribbean, n.o.s",131,280.99985096391435,0.004836605795582887
Argentina,858,719.1013878545161,0.0316779219283215
Bolivia,383,480.4647430140011,0.014140610837467524
Brazil,1809,1044.0815506507722,0.06678946476495758
Chile,442,516.1445281099316,0.01631892947822623
Colombia,1535,961.7857973906112,0.05667320531465444
Ecuador,825,705.1386906507767,0.030459540315693753
Guyana,248,386.62721982249474,0.009156322422172182
Paraguay,106,252.7692257757233,0.003913589422380046
Peru,2382,1198.0284421154638,0.08794500003876668
Uruguay,40,155.2756786928972,0.0014768261971245455
Venezuela,1486,946.3138350033876,0.05486409322317686
South America,138,288.4096279248198,0.005095050380079682
"Americas, n.o.s",95,239.2948933624409,0.003507462218170796
Algeria,322,440.5468327805692,0.011888450886852591
Cameroon,332,447.3349799964898,0.012257657436133728
Congo,193,341.0727737578665,0.007125686401125932
Egypt,1610,984.9963827724288,0.05944225443426296
Ethiopia,1507,952.975463180165,0.05563942697666725
Eritrea,219,363.3202456922599,0.008085623429256887
Gambia,77,215.43565617509176,0.00284289042946475
Ghana,1137,827.7849382445906,0.041978784653265204
Guinea,272,404.90230325015744,0.01004241814044691
Kenya,1197,849.3415792603265,0.04419402394895203
Liberia,636,619.1307255728051,0.023481536534280274
Libya,32,138.88287342889151,0.0011814609576996365
Morocco,370,472.2407149038274,0.013660642323402047
Nigeria,4451,1637.4077131034203,0.1643338350850338
Senegal,127,276.6766024922578,0.004688923175870432
Sierra Leone,297,423.1001662675504,0.01096543451364975
Somalia,534,567.3196018985066,0.019715629731612682
South Africa,985,770.4783017927264,0.036366845104191935
Sudan,129,278.8466059863229,0.0047627644857266595
Tanzania,334,448.6802833022718,0.012331498745989957
Togo,352,460.6111965158094,0.012996070534696001
Uganda,151,301.6881530823178,0.00557501889414516
Democratic Republic of Congo (Zaire),318,437.80209886240505,0.011740768267140137
Zambia,124,273.38930125266046,0.004578161211086091
Zimbabwe,496,546.7631684108637,0.018312644844344365
Africa,2526,1233.6960555347598,0.09326157434841505
"Eastern Africa, n.o.s",789,689.5841308444839,0.02913039673828166
"Northern Africa, n.o.s",194,341.95521441800827,0.0071626070560540465
"Western Africa, n.o.s",970,764.5900796777642,0.035813035280270224
"Other Africa, n.o.s",789,689.5841308444839,0.02913039673828166
Australia,900,736.489150576603,0.033228589435302276
Fiji,88,230.3102118550822,0.0032490176336740003
Marshall Islands,167,317.2688913156736,0.0061657493729949785
New Zealand,534,567.3196018985066,0.019715629731612682
Tonga,19,107.0165467793354,0.0007014924436341591
Samoa,22,115.15568261996802,0.0008122544084185001
"Other U.S. Island Areas, Oceania, n.o.s",22,115.15568261996802,0.0008122544084185001
Albania,63,194.86908712971496,0.0023260012604711592
Austria,426,506.7170001791367,0.01572819899937641
Belgium,289,417.363173534967,0.010670069274224842
Bulgaria,611,606.8413478565674,0.022558520161077435
Czechoslovakia,314,435.04001194740925,0.011593085647427684
Denmark,213,358.3088366053938,0.007864099499688205
Finland,155,305.6578005206063,0.005722701513857615
France,939,752.2747949064072,0.03466849497749871
Germany,7463,2119.7499135795138,0.27553884772851206
Greece,2107,1126.7754128283557,0.07779181993353544
Hungary,494,545.6597274596428,0.01823880353448814
Iceland,46,166.51453687067269,0.0016983501266932273
Ireland,605,603.8546916006879,0.02233699623150875
Italy,1380,911.9450635614778,0.050950503800796826
Netherlands,1041,792.0739077556013,0.0384344017801663
Norway,219,363.3202264517648,0.008085623429256887
Poland,2025,1104.6388655402484,0.07476432622943012
Portugal,150,300.68753817857595,0.0055380982392170455
Romania,887,731.1512789291207,0.032748620921236794
Spain,534,567.3195286375891,0.019715629731612682
Sweden,366,469.6812267749032,0.01351295970368959
Switzerland,230,372.3326086731664,0.008491750633466136
"United Kingdom, n.o.s",2631,1259.065109780452,0.09713824311586698
England,3768,1506.6265170104648,0.1391170277691322
Scotland,711,654.6151519051123,0.026250585653888794
Yugoslavia,1491,947.903845360134,0.05504869649781744
Czech Republic,251,388.9585492234165,0.009267084386956522
Slovakia,256,392.8133853819782,0.009451687661597092
Bosnia and Herzegovina,1646,995.9447658848604,0.060771398011675054
Croatia,1014,781.736180583202,0.03743754409710723
Macedonia,2360,1192.484461886197,0.08713274563034819
Serbia,414,499.5296171696162,0.015285151140239048
Latvia,529,564.6575067747236,0.019531026456972113
Lithuania,309,431.56258236462855,0.011408482372787113
Armenia,5,54.89838840660679,0.0001846032746405682
Azerbaijan,6,60.13816682428413,0.00022152392956868182
Belarus,157,307.6234189649344,0.005796542823713842
Georgia (country),160,310.5485176813476,0.005907304788498182
Moldova,147,297.6655441458219,0.0054273362744327045
Russia,2383,1198.2791093673593,0.0879819206936948
Ukraine,2237,1161.0041898116017,0.0825915050741902
USSR,132,282.0703000564704,0.0048735264505110005
Europe,15,95.08672559450098,0.0005538098239217046
Montenegro,43,160.9932119192329,0.0015875881619088865
"Other Europe, n.o.s",176,325.70563644069705,0.006498035267348001
Afghanistan,241,381.1319112942523,0.008897877837675386
Bangladesh,1095,812.3545485802615,0.040428117146284435
Myanmar,7206,2082.972516547088,0.26605023941198686
Cambodia,847,714.4773437283351,0.031271794724112255
China,20319,3494.2435665037,0.750190787484341
Cyprus,14,91.86251126927918,0.0005168891689935909
Hong Kong,731,663.7572538183849,0.026988998752451074
India,25509,3913.6010652013942,0.9418089865612508
Indonesia,897,735.2606519406503,0.03311782747051793
Iran,885,730.3266281293909,0.03267477961138057
Iraq,618,610.3073008750649,0.022816964745574226
Israel,459,525.9759990371202,0.016946580612004162
Japan,3965,1545.486583728925,0.1463903967899706
Jordan,825,705.1385499647396,0.030459540315693753
Korea,7798,2166.748145300909,0.28790726712943016
Kazakhstan,285,414.4649092975149,0.010522386654512387
Kuwait,281,411.5462313256654,0.010374704034799932
Laos,374,474.78631834769584,0.0138083249431145
Lebanon,677,638.7732362167342,0.024995283386332934
Malaysia,1232,861.6668420292933,0.045486246871436
Nepal,506,552.2469029562842,0.018681851393625503
Pakistan,2816,1302.560704138317,0.10396856427756801
Philippines,8882,2312.2581660542337,0.32792925707150533
Saudi Arabia,2029,1105.7289918814922,0.07491200884914256
Singapore,172,321.9832620962405,0.006350352647635546
Sri Lanka,310,432.26030671793006,0.01144540302771523
Syria,734,665.1177263452713,0.02709976071723541
Taiwan,2311,1180.0443247569274,0.08532363353887062
Thailand,2603,1252.3501590937842,0.0961044647778798
Turkey,725,661.0279050364616,0.026767474822882387
United Arab Emirates,299,424.5222605902219,0.011039275823505978
Uzbekistan,172,321.9832620962405,0.006350352647635546
Vietnam,4978,1731.5601360122048,0.1837910202321497
Yemen,79,218.21554878214627,0.0029167317393209774
Asia,695,647.2084581750329,0.025659855175038982
"Other Asia, n.o.s",318,437.8020651962113,0.011740768267140137
Bermuda,13,88.52093755482018,0.0004799685140654773
Canada,6316,1950.2348982202736,0.23319085652596575
Mexico,109079,8040.982314481304,4.027268118903708
Belize,173,322.9178788487949,0.00638727330256366
Costa Rica,293,420.2414463982621,0.010817751893937296
El Salvador,6017,1903.556458753216,0.22215158070245977
Guatemala,6054,1909.3948226581235,0.22351764493479995
Honduras,5274,1782.2573017903924,0.19471953409087134
Nicaragua,1248,867.2429754950814,0.04607697735028582
Panama,428,507.9050065461352,0.015802040309232636
Antigua & Barbuda,29,132.2125857094514,0.0010706989929152955
Bahamas,142,292.5595211701076,0.005242732999792137
Barbados,135,285.2575711124913,0.004984288415295341
Cuba,1549,966.1604474184244,0.05719009448364803
Dominica,70,205.4099441786134,0.002584445844967955
Dominican Republic,1325,893.5912166117612,0.04891986777975057
Grenada,20,109.796651448405,0.0007384130985622728
Haiti,930,748.6614769038879,0.034336209083145684
Jamaica,1467,940.2456088327478,0.054162600779542706
St Lucia,112,259.82448038762686,0.004135113351948727
St Vincent & the Grenadines,27,127.57211278363278,0.0009968576830590684
Trinidad & Tobago,871,724.527777746127,0.032157890442386976
West Indies,214,359.1489249251728,0.007901020154616318
"Caribbean, n.o.s",280,410.8133212657263,0.01033778337987182
Argentina,750,672.3270663503846,0.02769049119608523
Bolivia,416,500.7346804829838,0.015358992450095274
Brazil,1917,1074.787070633237,0.07077689549719385
Chile,494,545.6597274596428,0.01823880353448814
Colombia,1475,942.80527242631,0.054457966018967616
Ecuador,819,702.5700515940515,0.030238016386125072
Guyana,237,377.9558717431696,0.008750195217962931
Paraguay,161,311.5174464560436,0.005944225443426296
Peru,1638,993.5221441794704,0.060476032772250145
Uruguay,40,155.27567719102095,0.0014768261971245455
Venezuela,1683,1007.073510402223,0.06213746224401526
South America,181,330.2996111922104,0.006682638541988569
Algeria,80,219.59229997547857,0.002953652394249091
Cameroon,212,357.4667737295113,0.007827178844760092
Congo,205,351.5158498550369,0.007568734260263296
Egypt,1570,972.6860275186692,0.05796542823713842
Ethiopia,1409,921.4752421850856,0.05202120279371212
Eritrea,366,469.6812267749032,0.01351295970368959
Gambia,28,129.91307086584388,0.0010337783379871818
Ghana,953,757.8612507321948,0.0351853841464923
