cuisine,name
Costa Rican,Central Kitchen + Bar
Costa Rican,Roma Nord Bistro
Czech,Bohemian Café & Catering Co.
Czech,Krafty Kitchen + Bar
Czech,Central Kitchen + Bar
Czech,Bouchons Bistro
Czech,Moxies Kelowna Restaurant
Czech,Old Vines Restaurant @ Quails' Gate Winery
Czech,JOEY Kelowna
Czech,OAK + CRU Social Kitchen & Wine Bar
Czech,Earls Kitchen + Bar
Czech,Salt & Brick
Czech,La Bussola Restaurant
Czech,The Fixx Cafe
Czech,Frankie We Salute You!
Czech,The Keg Steakhouse + Bar - Kelowna
Czech,Hector's Casa
Czech,Little Hobo Soup & Sandwich Shop
Czech,Naked Cafe
Czech,Maestro's Mediterranean Restaurant and Terrace
Czech,Gather Restaurant
Czech,O-Lake Cafe & Bistro
Danish,Salt & Brick
Danish,Bohemian Café & Catering Co.
Danish,Lakeside Dining Room
Danish,Norman’s Diner - Kelowna
Danish,Little Hobo Soup & Sandwich Shop
Danish,Okanagan Street Food
Danish,Krafty Kitchen + Bar
Danish,Bouchons Bistro
Danish,Habibi Tapas Grill
Danish,My Neighbourhood Restaurant
Danish,De Dutch
Danish,Gulfstream
Danish,De Dutch
Danish,The Fixx Cafe
Danish,Maestro's Mediterranean Restaurant and Terrace
Danish,Skinny Duke's Glorious Emporium
Danish,Hidden Gem
Danish,Original Joe's
Danish,JOEY Kelowna
Danish,Roma Nord Bistro
Dutch,De Dutch
Dutch,De Dutch
Ecuadorian,Salsa & Sabor
Finnish,Salt & Brick
Finnish,Krafty Kitchen + Bar
Finnish,Lakeside Dining Room
Finnish,Bouchons Bistro
Finnish,The Fixx Cafe
Finnish,My Neighbourhood Restaurant
Finnish,Okanagan Street Food
Finnish,Skinny Duke's Glorious Emporium
Finnish,Waterfront Wines Restaurant
Finnish,Maestro's Mediterranean Restaurant and Terrace
Finnish,Habibi Tapas Grill
Finnish,JOEY Kelowna
Finnish,Roma Nord Bistro
Finnish,Old Vines Restaurant @ Quails' Gate Winery
Finnish,La Bussola Restaurant
Finnish,Little Hobo Soup & Sandwich Shop
Finnish,Home Block at CedarCreek Estate Winery
Ghanaian,The House of the Caribbean
Guatemalan,Soul de Cuba Cafe
Honduran,Latin Fiesta
Honduran,Hector's Casa
Honduran,El Salvador Bar & Grill
Honduran,Dosa Crepe Cafe
Honduran,Soul de Cuba Cafe
Honduran,Hugo's Mexican Kitchen
Honduran,Habibi Tapas Grill
Icelandic,Erica Jane Restaurant
Icelandic,Salt & Brick
Icelandic,Krafty Kitchen + Bar
Icelandic,OAK + CRU Social Kitchen & Wine Bar
Icelandic,Cactus Club Cafe Kelowna Yacht Club
Icelandic,Gulfstream
Icelandic,Bouchons Bistro
Icelandic,Lakeside Dining Room
Icelandic,King Taps Kelowna Lakeside
Icelandic,Cactus Club Cafe Banks Road
Icelandic,Okanagan Street Food
Icelandic,La Bussola Restaurant
Icelandic,Hidden Gem
Icelandic,Waterfront Wines Restaurant
Icelandic,Maestro's Mediterranean Restaurant and Terrace
Icelandic,Little Hobo Soup & Sandwich Shop
Icelandic,JOEY Kelowna
Icelandic,Habibi Tapas Grill
Icelandic,19 Okanagan Grill + Bar
Icelandic,The Restaurant at Mission Hill Family Estate
Indonesian,Soy Asian Fusion Restaurant
Indonesian,Mad Mango Cafe
Indonesian,Basil Leaf Asian Fusion Restaurant - Glenmore
Indonesian,Humo Izakaya
Indonesian,T-ONE Asian Fusion Restaurant
Indonesian,TAAZ RESTAURANT
Indonesian,Dosa Crepe Cafe
Indonesian,Salt & Brick
Indonesian,Habibi Tapas Grill
Indonesian,Chutney Cuisine of India
Indonesian,Pakwaan Restaurant
Indonesian,MADE IN INDIA RESTAURANT
Indonesian,Bouchons Bistro
Indonesian,Hoang Gia Vietnamese Cuisine
Indonesian,Royal Punjab Indian Restaurant
Indonesian,New Punjab Sweets & Restaurant
Indonesian,JOEY Kelowna
Indonesian,Pandanus Thai Restaurant
Iranian,Sheida kitchen and bar
Iranian,TAAZ RESTAURANT
