Bezirk;Bez-Name;Ortsteil;Ortst-Name;Geschl;Staatsangeh;Altersgr;Häufigkeit
07;Tempelhof-Schöneberg;0704;Mariendorf;2;A;70_75;171
07;Tempelhof-Schöneberg;0704;Mariendorf;2;A;75_80;81
07;Tempelhof-Schöneberg;0704;Mariendorf;2;A;80_85;51
07;Tempelhof-Schöneberg;0704;Mariendorf;2;A;85_90;30
07;Tempelhof-Schöneberg;0704;Mariendorf;2;A;90_95;13
07;Tempelhof-Schöneberg;0704;Mariendorf;2;A;95 und älter;12
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;00_05;1003
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;05_10;842
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;10_15;811
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;15_20;829
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;20_25;1072
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;25_30;1270
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;30_35;1397
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;35_40;1280
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;40_45;1036
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;45_50;1000
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;50_55;1488
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;55_60;1769
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;60_65;1501
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;65_70;1479
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;70_75;1319
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;75_80;1519
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;80_85;1579
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;85_90;900
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;90_95;462
07;Tempelhof-Schöneberg;0704;Mariendorf;2;D;95 und älter;204
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;00_05;176
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;05_10;174
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;10_15;181
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;15_20;175
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;20_25;236
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;25_30;278
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;30_35;310
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;35_40;282
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;40_45;275
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;45_50;248
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;50_55;175
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;55_60;161
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;60_65;111
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;65_70;72
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;70_75;65
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;75_80;51
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;80_85;30
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;85_90;12
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;90_95;3
07;Tempelhof-Schöneberg;0705;Marienfelde;1;A;95 und älter;3
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;00_05;649
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;05_10;660
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;10_15;665
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;15_20;656
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;20_25;680
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;25_30;627
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;30_35;655
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;35_40;693
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;40_45;616
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;45_50;677
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;50_55;861
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;55_60;952
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;60_65;838
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;65_70;742
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;70_75;724
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;75_80;892
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;80_85;688
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;85_90;249
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;90_95;68
07;Tempelhof-Schöneberg;0705;Marienfelde;1;D;95 und älter;19
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;00_05;132
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;05_10;147
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;10_15;154
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;15_20;122
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;20_25;173
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;25_30;248
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;30_35;299
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;35_40;301
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;40_45;293
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;45_50;246
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;50_55;199
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;55_60;130
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;60_65;101
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;65_70;82
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;70_75;80
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;75_80;38
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;80_85;40
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;85_90;17
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;90_95;6
07;Tempelhof-Schöneberg;0705;Marienfelde;2;A;95 und älter;6
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;00_05;595
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;05_10;607
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;10_15;619
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;15_20;587
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;20_25;610
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;25_30;566
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;30_35;702
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;35_40;706
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;40_45;653
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;45_50;696
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;50_55;868
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;55_60;1069
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;60_65;929
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;65_70;943
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;70_75;1032
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;75_80;1036
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;80_85;971
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;85_90;426
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;90_95;166
07;Tempelhof-Schöneberg;0705;Marienfelde;2;D;95 und älter;46
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;00_05;201
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;05_10;177
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;10_15;192
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;15_20;158
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;20_25;274
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;25_30;311
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;30_35;331
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;35_40;294
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;40_45;303
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;45_50;306
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;50_55;225
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;55_60;192
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;60_65;141
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;65_70;87
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;70_75;77
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;75_80;41
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;80_85;40
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;85_90;13
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;A;90_95;9
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;00_05;1090
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;05_10;1136
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;10_15;1074
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;15_20;1098
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;20_25;1054
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;25_30;902
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;30_35;968
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;35_40;1180
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;40_45;1106
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;45_50;1149
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;50_55;1727
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;55_60;1852
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;60_65;1485
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;65_70;1313
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;70_75;1325
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;75_80;1516
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;80_85;1182
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;85_90;436
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;90_95;98
07;Tempelhof-Schöneberg;0706;Lichtenrade;1;D;95 und älter;17
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;00_05;186
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;05_10;163
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;10_15;174
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;15_20;169
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;20_25;177
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;25_30;287
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;30_35;294
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;35_40;359
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;40_45;342
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;45_50;252
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;50_55;256
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;55_60;175
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;60_65;107
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;65_70;120
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;70_75;112
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;75_80;55
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;80_85;34
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;85_90;23
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;90_95;6
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;A;95 und älter;4
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;00_05;1030
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;05_10;1054
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;10_15;1083
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;15_20;1015
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;20_25;983
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;25_30;811
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;30_35;1062
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;35_40;1243
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;40_45;1229
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;45_50;1274
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;50_55;1826
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;55_60;2007
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;60_65;1615
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;65_70;1582
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;70_75;1520
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;75_80;1819
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;80_85;1589
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;85_90;615
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;90_95;293
07;Tempelhof-Schöneberg;0706;Lichtenrade;2;D;95 und älter;85
08;Neukölln;0801;Neukölln;1;A;00_05;697
08;Neukölln;0801;Neukölln;1;A;05_10;726
08;Neukölln;0801;Neukölln;1;A;10_15;635
08;Neukölln;0801;Neukölln;1;A;15_20;650
08;Neukölln;0801;Neukölln;1;A;20_25;1736
08;Neukölln;0801;Neukölln;1;A;25_30;3761
08;Neukölln;0801;Neukölln;1;A;30_35;4981
08;Neukölln;0801;Neukölln;1;A;35_40;4111
08;Neukölln;0801;Neukölln;1;A;40_45;3141
08;Neukölln;0801;Neukölln;1;A;45_50;2578
08;Neukölln;0801;Neukölln;1;A;50_55;2051
08;Neukölln;0801;Neukölln;1;A;55_60;1741
08;Neukölln;0801;Neukölln;1;A;60_65;1140
08;Neukölln;0801;Neukölln;1;A;65_70;685
08;Neukölln;0801;Neukölln;1;A;70_75;604
08;Neukölln;0801;Neukölln;1;A;75_80;466
08;Neukölln;0801;Neukölln;1;A;80_85;325
08;Neukölln;0801;Neukölln;1;A;85_90;118
08;Neukölln;0801;Neukölln;1;A;90_95;28
08;Neukölln;0801;Neukölln;1;A;95 und älter;3
08;Neukölln;0801;Neukölln;1;D;00_05;3455
08;Neukölln;0801;Neukölln;1;D;05_10;3046
08;Neukölln;0801;Neukölln;1;D;10_15;2724
08;Neukölln;0801;Neukölln;1;D;15_20;2524
08;Neukölln;0801;Neukölln;1;D;20_25;2816
08;Neukölln;0801;Neukölln;1;D;25_30;4221
08;Neukölln;0801;Neukölln;1;D;30_35;6356
08;Neukölln;0801;Neukölln;1;D;35_40;5890
08;Neukölln;0801;Neukölln;1;D;40_45;4385
08;Neukölln;0801;Neukölln;1;D;45_50;3081
08;Neukölln;0801;Neukölln;1;D;50_55;3294
08;Neukölln;0801;Neukölln;1;D;55_60;3580
08;Neukölln;0801;Neukölln;1;D;60_65;2713
08;Neukölln;0801;Neukölln;1;D;65_70;2007
08;Neukölln;0801;Neukölln;1;D;70_75;1434
08;Neukölln;0801;Neukölln;1;D;75_80;1176
08;Neukölln;0801;Neukölln;1;D;80_85;783
08;Neukölln;0801;Neukölln;1;D;85_90;320
08;Neukölln;0801;Neukölln;1;D;90_95;82
08;Neukölln;0801;Neukölln;1;D;95 und älter;16
08;Neukölln;0801;Neukölln;2;A;00_05;710
08;Neukölln;0801;Neukölln;2;A;05_10;714
08;Neukölln;0801;Neukölln;2;A;10_15;626
08;Neukölln;0801;Neukölln;2;A;15_20;599
08;Neukölln;0801;Neukölln;2;A;20_25;1381
08;Neukölln;0801;Neukölln;2;A;25_30;3697
08;Neukölln;0801;Neukölln;2;A;30_35;4627
08;Neukölln;0801;Neukölln;2;A;35_40;3430
08;Neukölln;0801;Neukölln;2;A;40_45;2565
08;Neukölln;0801;Neukölln;2;A;45_50;1973
08;Neukölln;0801;Neukölln;2;A;50_55;1661
08;Neukölln;0801;Neukölln;2;A;55_60;1413
08;Neukölln;0801;Neukölln;2;A;60_65;955
08;Neukölln;0801;Neukölln;2;A;65_70;877
08;Neukölln;0801;Neukölln;2;A;70_75;831
08;Neukölln;0801;Neukölln;2;A;75_80;505
08;Neukölln;0801;Neukölln;2;A;80_85;325
08;Neukölln;0801;Neukölln;2;A;85_90;103
08;Neukölln;0801;Neukölln;2;A;90_95;35
08;Neukölln;0801;Neukölln;2;A;95 und älter;15
08;Neukölln;0801;Neukölln;2;D;00_05;3357
08;Neukölln;0801;Neukölln;2;D;05_10;2880
08;Neukölln;0801;Neukölln;2;D;10_15;2792
08;Neukölln;0801;Neukölln;2;D;15_20;2458
08;Neukölln;0801;Neukölln;2;D;20_25;2948
08;Neukölln;0801;Neukölln;2;D;25_30;5177
08;Neukölln;0801;Neukölln;2;D;30_35;7300
08;Neukölln;0801;Neukölln;2;D;35_40;6013
08;Neukölln;0801;Neukölln;2;D;40_45;3937
08;Neukölln;0801;Neukölln;2;D;45_50;2401
08;Neukölln;0801;Neukölln;2;D;50_55;2565
08;Neukölln;0801;Neukölln;2;D;55_60;2882
08;Neukölln;0801;Neukölln;2;D;60_65;2269
08;Neukölln;0801;Neukölln;2;D;65_70;1812
08;Neukölln;0801;Neukölln;2;D;70_75;1334
08;Neukölln;0801;Neukölln;2;D;75_80;1216
08;Neukölln;0801;Neukölln;2;D;80_85;1119
08;Neukölln;0801;Neukölln;2;D;85_90;626
08;Neukölln;0801;Neukölln;2;D;90_95;311
08;Neukölln;0801;Neukölln;2;D;95 und älter;117
08;Neukölln;0802;Britz;1;A;00_05;166
08;Neukölln;0802;Britz;1;A;05_10;156
08;Neukölln;0802;Britz;1;A;10_15;152
08;Neukölln;0802;Britz;1;A;15_20;134
08;Neukölln;0802;Britz;1;A;20_25;406
08;Neukölln;0802;Britz;1;A;25_30;618
08;Neukölln;0802;Britz;1;A;30_35;706
08;Neukölln;0802;Britz;1;A;35_40;527
08;Neukölln;0802;Britz;1;A;40_45;465
08;Neukölln;0802;Britz;1;A;45_50;409
08;Neukölln;0802;Britz;1;A;50_55;354
08;Neukölln;0802;Britz;1;A;55_60;292
08;Neukölln;0802;Britz;1;A;60_65;207
08;Neukölln;0802;Britz;1;A;65_70;91
08;Neukölln;0802;Britz;1;A;70_75;102
08;Neukölln;0802;Britz;1;A;75_80;74
08;Neukölln;0802;Britz;1;A;80_85;44
08;Neukölln;0802;Britz;1;A;85_90;9
08;Neukölln;0802;Britz;1;A;90_95;10
08;Neukölln;0802;Britz;1;A;95 und älter;3
08;Neukölln;0802;Britz;1;D;00_05;919
08;Neukölln;0802;Britz;1;D;05_10;911
08;Neukölln;0802;Britz;1;D;10_15;811
08;Neukölln;0802;Britz;1;D;15_20;728
08;Neukölln;0802;Britz;1;D;20_25;867
08;Neukölln;0802;Britz;1;D;25_30;1061
08;Neukölln;0802;Britz;1;D;30_35;1112
08;Neukölln;0802;Britz;1;D;35_40;1058
08;Neukölln;0802;Britz;1;D;40_45;899
08;Neukölln;0802;Britz;1;D;45_50;860
08;Neukölln;0802;Britz;1;D;50_55;1143
08;Neukölln;0802;Britz;1;D;55_60;1429
08;Neukölln;0802;Britz;1;D;60_65;1169
08;Neukölln;0802;Britz;1;D;65_70;936
08;Neukölln;0802;Britz;1;D;70_75;806
08;Neukölln;0802;Britz;1;D;75_80;741
08;Neukölln;0802;Britz;1;D;80_85;564
08;Neukölln;0802;Britz;1;D;85_90;255
08;Neukölln;0802;Britz;1;D;90_95;53
08;Neukölln;0802;Britz;1;D;95 und älter;13
08;Neukölln;0802;Britz;2;A;00_05;145
08;Neukölln;0802;Britz;2;A;05_10;168
08;Neukölln;0802;Britz;2;A;10_15;121
08;Neukölln;0802;Britz;2;A;15_20;126
08;Neukölln;0802;Britz;2;A;20_25;248
08;Neukölln;0802;Britz;2;A;25_30;491
08;Neukölln;0802;Britz;2;A;30_35;506
08;Neukölln;0802;Britz;2;A;35_40;398
08;Neukölln;0802;Britz;2;A;40_45;391
08;Neukölln;0802;Britz;2;A;45_50;319
08;Neukölln;0802;Britz;2;A;50_55;342
08;Neukölln;0802;Britz;2;A;55_60;240
08;Neukölln;0802;Britz;2;A;60_65;175
08;Neukölln;0802;Britz;2;A;65_70;152
08;Neukölln;0802;Britz;2;A;70_75;157
08;Neukölln;0802;Britz;2;A;75_80;78
08;Neukölln;0802;Britz;2;A;80_85;38
08;Neukölln;0802;Britz;2;A;85_90;25
08;Neukölln;0802;Britz;2;A;90_95;3
08;Neukölln;0802;Britz;2;D;00_05;865
08;Neukölln;0802;Britz;2;D;05_10;806
08;Neukölln;0802;Britz;2;D;10_15;727
08;Neukölln;0802;Britz;2;D;15_20;707
08;Neukölln;0802;Britz;2;D;20_25;886
08;Neukölln;0802;Britz;2;D;25_30;1041
08;Neukölln;0802;Britz;2;D;30_35;1132
08;Neukölln;0802;Britz;2;D;35_40;1047
08;Neukölln;0802;Britz;2;D;40_45;864
08;Neukölln;0802;Britz;2;D;45_50;861
08;Neukölln;0802;Britz;2;D;50_55;1202
08;Neukölln;0802;Britz;2;D;55_60;1451
08;Neukölln;0802;Britz;2;D;60_65;1202
08;Neukölln;0802;Britz;2;D;65_70;1065
08;Neukölln;0802;Britz;2;D;70_75;955
08;Neukölln;0802;Britz;2;D;75_80;950
08;Neukölln;0802;Britz;2;D;80_85;903
08;Neukölln;0802;Britz;2;D;85_90;470
08;Neukölln;0802;Britz;2;D;90_95;251
08;Neukölln;0802;Britz;2;D;95 und älter;78
08;Neukölln;0803;Buckow;1;A;00_05;140
08;Neukölln;0803;Buckow;1;A;05_10;130
08;Neukölln;0803;Buckow;1;A;10_15;141
08;Neukölln;0803;Buckow;1;A;15_20;119
08;Neukölln;0803;Buckow;1;A;20_25;215
08;Neukölln;0803;Buckow;1;A;25_30;311
08;Neukölln;0803;Buckow;1;A;30_35;372
08;Neukölln;0803;Buckow;1;A;35_40;314
08;Neukölln;0803;Buckow;1;A;40_45;313
08;Neukölln;0803;Buckow;1;A;45_50;294
08;Neukölln;0803;Buckow;1;A;50_55;266
08;Neukölln;0803;Buckow;1;A;55_60;201
08;Neukölln;0803;Buckow;1;A;60_65;121
08;Neukölln;0803;Buckow;1;A;65_70;76
08;Neukölln;0803;Buckow;1;A;70_75;56
08;Neukölln;0803;Buckow;1;A;75_80;56
08;Neukölln;0803;Buckow;1;A;80_85;41
08;Neukölln;0803;Buckow;1;A;85_90;9
08;Neukölln;0803;Buckow;1;A;90_95;3
08;Neukölln;0803;Buckow;1;D;00_05;798
08;Neukölln;0803;Buckow;1;D;05_10;848
08;Neukölln;0803;Buckow;1;D;10_15;771
08;Neukölln;0803;Buckow;1;D;15_20;811
08;Neukölln;0803;Buckow;1;D;20_25;829
08;Neukölln;0803;Buckow;1;D;25_30;823
08;Neukölln;0803;Buckow;1;D;30_35;854
08;Neukölln;0803;Buckow;1;D;35_40;838
08;Neukölln;0803;Buckow;1;D;40_45;787
08;Neukölln;0803;Buckow;1;D;45_50;806
08;Neukölln;0803;Buckow;1;D;50_55;1228
08;Neukölln;0803;Buckow;1;D;55_60;1321
08;Neukölln;0803;Buckow;1;D;60_65;1109
08;Neukölln;0803;Buckow;1;D;65_70;1007
08;Neukölln;0803;Buckow;1;D;70_75;989
08;Neukölln;0803;Buckow;1;D;75_80;1117
08;Neukölln;0803;Buckow;1;D;80_85;854
08;Neukölln;0803;Buckow;1;D;85_90;346
08;Neukölln;0803;Buckow;1;D;90_95;92
08;Neukölln;0803;Buckow;1;D;95 und älter;9
08;Neukölln;0803;Buckow;2;A;00_05;136
08;Neukölln;0803;Buckow;2;A;05_10;109
08;Neukölln;0803;Buckow;2;A;10_15;105
08;Neukölln;0803;Buckow;2;A;15_20;109
08;Neukölln;0803;Buckow;2;A;20_25;216
08;Neukölln;0803;Buckow;2;A;25_30;298
08;Neukölln;0803;Buckow;2;A;30_35;332
08;Neukölln;0803;Buckow;2;A;35_40;345
08;Neukölln;0803;Buckow;2;A;40_45;279
08;Neukölln;0803;Buckow;2;A;45_50;278
08;Neukölln;0803;Buckow;2;A;50_55;258
08;Neukölln;0803;Buckow;2;A;55_60;161
08;Neukölln;0803;Buckow;2;A;60_65;132
08;Neukölln;0803;Buckow;2;A;65_70;92
08;Neukölln;0803;Buckow;2;A;70_75;95
08;Neukölln;0803;Buckow;2;A;75_80;55
08;Neukölln;0803;Buckow;2;A;80_85;53
08;Neukölln;0803;Buckow;2;A;85_90;9
08;Neukölln;0803;Buckow;2;A;90_95;3
08;Neukölln;0803;Buckow;2;A;95 und älter;3
08;Neukölln;0803;Buckow;2;D;00_05;773
08;Neukölln;0803;Buckow;2;D;05_10;806
08;Neukölln;0803;Buckow;2;D;10_15;744
08;Neukölln;0803;Buckow;2;D;15_20;725
08;Neukölln;0803;Buckow;2;D;20_25;766
08;Neukölln;0803;Buckow;2;D;25_30;795
08;Neukölln;0803;Buckow;2;D;30_35;845
08;Neukölln;0803;Buckow;2;D;35_40;783
08;Neukölln;0803;Buckow;2;D;40_45;826
08;Neukölln;0803;Buckow;2;D;45_50;833
08;Neukölln;0803;Buckow;2;D;50_55;1273
08;Neukölln;0803;Buckow;2;D;55_60;1500
08;Neukölln;0803;Buckow;2;D;60_65;1213
08;Neukölln;0803;Buckow;2;D;65_70;1232
08;Neukölln;0803;Buckow;2;D;70_75;1216
08;Neukölln;0803;Buckow;2;D;75_80;1400
08;Neukölln;0803;Buckow;2;D;80_85;1145
08;Neukölln;0803;Buckow;2;D;85_90;556
08;Neukölln;0803;Buckow;2;D;90_95;184
08;Neukölln;0803;Buckow;2;D;95 und älter;48
08;Neukölln;0804;Rudow;1;A;00_05;100
08;Neukölln;0804;Rudow;1;A;05_10;87
08;Neukölln;0804;Rudow;1;A;10_15;94
08;Neukölln;0804;Rudow;1;A;15_20;81
08;Neukölln;0804;Rudow;1;A;20_25;175
08;Neukölln;0804;Rudow;1;A;25_30;252
08;Neukölln;0804;Rudow;1;A;30_35;248
08;Neukölln;0804;Rudow;1;A;35_40;244
08;Neukölln;0804;Rudow;1;A;40_45;261
08;Neukölln;0804;Rudow;1;A;45_50;252
08;Neukölln;0804;Rudow;1;A;50_55;205
08;Neukölln;0804;Rudow;1;A;55_60;176
08;Neukölln;0804;Rudow;1;A;60_65;99
08;Neukölln;0804;Rudow;1;A;65_70;96
08;Neukölln;0804;Rudow;1;A;70_75;79
08;Neukölln;0804;Rudow;1;A;75_80;67
08;Neukölln;0804;Rudow;1;A;80_85;34
08;Neukölln;0804;Rudow;1;A;85_90;30
08;Neukölln;0804;Rudow;1;D;00_05;943
08;Neukölln;0804;Rudow;1;D;05_10;944
08;Neukölln;0804;Rudow;1;D;10_15;849
08;Neukölln;0804;Rudow;1;D;15_20;990
08;Neukölln;0804;Rudow;1;D;20_25;961
08;Neukölln;0804;Rudow;1;D;25_30;810
08;Neukölln;0804;Rudow;1;D;30_35;812
08;Neukölln;0804;Rudow;1;D;35_40;928
08;Neukölln;0804;Rudow;1;D;40_45;913
08;Neukölln;0804;Rudow;1;D;45_50;950
08;Neukölln;0804;Rudow;1;D;50_55;1463
08;Neukölln;0804;Rudow;1;D;55_60;1652
08;Neukölln;0804;Rudow;1;D;60_65;1346
08;Neukölln;0804;Rudow;1;D;65_70;1104
