county,pop1,white,black,asian,indigenous,pacific,hispanic,two_pop
Magoffin,12161,0.9842940547652331,0.0024669023928953213,0.00156237151550037,0.0034536633500534494,0.0,0.012005591645423896,0.008223007976317738
Mahaska,22095,0.9474541751527495,0.018420457116994794,0.016836388323150035,0.004525910839556461,0.0004978501923512107,0.02434940031681376,0.01226521837519801
Mahoning,228683,0.8029499350629474,0.16065907828741097,0.009274847714959136,0.002768023858354141,0.0005640996488589007,0.06459596909258668,0.023784015427469468
Malheur,30571,0.9194661607405711,0.01678060907395898,0.01511236138824376,0.020051682967518237,0.0022243302476202937,0.34643943606686073,0.0263648555820876
Manassas Park city,17478,0.6741045886257009,0.1561963611397185,0.1151733607964298,0.016077354388373957,0.0033184574894152647,0.4104588625700881,0.035129877560361594
Manassas city,41085,0.7305585980284776,0.15399780941949617,0.06338079591091639,0.013532919557015943,0.0024339783375927956,0.38106364853352803,0.036095898746501154
Manatee,403253,0.8597158607623502,0.092559757769936,0.022794622730643047,0.0050910966564414895,0.0009150582884690256,0.16886173196479629,0.018923603792160258
Manistee,24558,0.9155875885658441,0.03424545972799088,0.004031272904959687,0.022884599723104488,0.0005700789966609659,0.035019138366316475,0.022681000081439858
Manitowoc,78981,0.9362125068054342,0.011699016219090667,0.028842379812866387,0.00784998923791798,0.0005064509185753536,0.04428913282941467,0.014889657006115395
Marathon,135692,0.9077838044984229,0.00908675529876485,0.0605046723461958,0.005689355304660555,0.0005306134481030569,0.029861745718244258,0.016404799103852844
Marengo,18863,0.46615066532364946,0.5162487409213805,0.003021788686847267,0.002544664157345067,0.0018554842813974448,0.027991305730795737,0.010178656629380268
Maricopa,4485414,0.8279940268612886,0.06383334960830818,0.04630809998809474,0.028315334994718437,0.002887804782345621,0.31409698190624097,0.030661383765244413
Marin,258826,0.8531639016173027,0.028416774203518968,0.06602118797956928,0.009859905882716574,0.0027508828324820534,0.1628893542379823,0.039787347484410374
Marinette,40350,0.9659727385377943,0.006864931846344486,0.005353159851301115,0.007608426270136307,0.0003469640644361834,0.019776951672862454,0.013853779429987608
Marion,2078042,0.7537003583180706,0.18219362265055278,0.02629686984189925,0.008232268645195814,0.002291580247174985,0.12572026936895406,0.0272853002971066
Mariposa,17203,0.8931000406905772,0.013195372900075568,0.016450619078067778,0.035342672789629714,0.0019182700691739813,0.12050223798174738,0.039993024472475734
Marlboro,26118,0.4113638103989586,0.5111800290987059,0.004479669193659545,0.05023355540240447,0.00045945325063174823,0.03419097940117927,0.02228348265563979
Marquette,82273,0.937816780717854,0.015472876885490988,0.008301629939348267,0.017745797527743003,0.00032817570770483635,0.019799934364858458,0.02033473922185893
Marshall,366048,0.8930987192936446,0.0660487149226331,0.008960573476702509,0.012574853571116356,0.0013167671999300638,0.10122989334732058,0.018000371535973423
Martin,230344,0.8772791998055083,0.08581512867710903,0.012047198971972354,0.00868266592574584,0.0015672211995971244,0.12156166429340465,0.014608585420067377
Martinsville city,12554,0.4839891667994265,0.4745101162975944,0.012187350645212681,0.004859009080771069,0.0006372470925601402,0.0645212681217142,0.02381711008443524
Mason,157131,0.919831223628692,0.01724039177501575,0.008693383228007204,0.023897257702172072,0.0021128866996327905,0.0654231182898346,0.028224856966480198
Massac,13772,0.903717688062736,0.06099331977926227,0.00551844321812373,0.00551844321812373,0.00014522218995062446,0.03173104850421144,0.02410688353180366
Matagorda,36643,0.8362852386540404,0.11254537019348852,0.019266981415277135,0.013536009606200366,0.001255355729607292,0.43266108124334796,0.01711104440138635
Matanuska-Susitna Borough,108317,0.8251244033715852,0.013368169354764257,0.01728260568516484,0.06947201270345375,0.004292954937821394,0.0518201205720247,0.07045985394721051
Maui,167417,0.3490625205325624,0.007771014890960894,0.2900541760992014,0.005710292264226453,0.10575389596038634,0.11569912255027864,0.2416481002526625
Maury,96387,0.8410885285360059,0.11998506022596409,0.009762727338749002,0.0050317988940417275,0.0005809912125079108,0.06228018301223194,0.023550893792731384
Maverick,58722,0.9617179251387895,0.007118286161915466,0.007101256769183611,0.017931950546643507,0.00035761724736895883,0.9511597016450394,0.005772964136098907
Mayes,41100,0.6679805352798054,0.0073236009732360096,0.004476885644768856,0.22360097323600972,0.0007055961070559611,0.037883211678832115,0.09591240875912409
McClain,40474,0.8571922715817561,0.010080545535405445,0.0053614666205465235,0.0706626476256362,0.0012106537530266344,0.0829174284725997,0.05549241488362899
McCracken,65418,0.8521202115625669,0.1103671772295087,0.009553945397291265,0.003791005533645174,0.000596166192790975,0.027209636491485525,0.02357149408419701
McCreary,17231,0.9125993848296675,0.05884742615054263,0.004062445592246533,0.008182926121525158,0.0005803493703209332,0.027044280656955487,0.01572746793569729
McCurtain,32832,0.6514985380116959,0.08129264132553607,0.009594298245614035,0.17080896686159844,0.013858430799220273,0.06198221247563353,0.07294712475633529
McDonald,22837,0.8657441870648509,0.020493059508692034,0.01567631475237553,0.03174672680299514,0.02784954240924815,0.113981696369926,0.038490169461838246
McDonough,29682,0.8989286436223974,0.05491543696516407,0.024762482312512633,0.004009163802978236,0.00020214271275520516,0.02944545515800822,0.01718213058419244
McDowell,63380,0.916898075102556,0.05296623540549069,0.008141369517197855,0.00673714105396024,0.00036289050173556324,0.04995266645629536,0.01489428841905964
McDuffie,21312,0.5564001501501501,0.4150713213213213,0.004832957957957958,0.004316816816816817,0.0009384384384384384,0.03350225225225225,0.018440315315315314
McHenry,313519,0.9306230244418998,0.017673570022869428,0.029414485246508186,0.005304303726408926,0.0005262838934801399,0.13667752193646956,0.016458332668833467
McIntosh,36471,0.6900276932357216,0.14891283485509035,0.005593485234844123,0.10369882920676703,0.0008499904033341559,0.02648679772970305,0.050917167064242826
McKean,40625,0.9527384615384615,0.025255384615384617,0.006006153846153846,0.0032984615384615383,0.00004923076923076923,0.021538461538461538,0.012652307692307692
McKenzie,15024,0.8421858359957402,0.021365814696485623,0.009784345047923323,0.09058839190628327,0.002129925452609159,0.09704472843450479,0.03394568690095846
McKinley,71367,0.16258214580968794,0.006515616461389718,0.010943433239452408,0.7960962349545309,0.0005044348228172685,0.14219457172082334,0.02335813471212185
McLean,190174,0.8463196861821279,0.07640371449304321,0.046410129670722604,0.006614994689074216,0.0005363509207357473,0.04873431699391084,0.023715124044296276
McLennan,256623,0.799904918888798,0.14831484317461802,0.01753155406958846,0.011448701012769706,0.001207997724288158,0.2698355174711542,0.02159198512993769
McLeod,35893,0.9656478979188142,0.00827459393196445,0.007940266904410331,0.005182068927088847,0.0008915387401443178,0.06636391496949266,0.0120636335775778
McMinn,53794,0.9251961185262297,0.03931665241476744,0.007658846711529167,0.00540952522586162,0.00033460980778525485,0.04472617764062907,0.02208424731382682
McNairy,25694,0.9141433797773799,0.06098700085623103,0.0038919592122674553,0.004125476765003503,0.00011675877636802366,0.022690122207519266,0.016735424612750058
McPherson,31415,0.9532070666878879,0.012573611332166163,0.008626452331688683,0.0059844023555626295,0.0007957981855801369,0.04189081648893841,0.018812669107114436
Meade,60937,0.915978797774751,0.028554080443736973,0.009189818993386613,0.018691435416905985,0.001345652066888754,0.05110195775965341,0.026240215304330704
Mecklenburg,1140943,0.574668497900421,0.3301795094058161,0.06162533974089854,0.007957452738655656,0.0009851500031114614,0.13487089188504597,0.024584050211097313
Mecosta,43453,0.9294179918532668,0.02878972683128898,0.008975214599682415,0.008169746622787839,0.0004142406738314961,0.02423307941914252,0.02423307941914252
Medina,231330,0.9507586564647905,0.01856654995028747,0.012034755544028011,0.0038819003155665067,0.0006181645268663814,0.1352742834911166,0.014139973198461072
Meeker,23222,0.9726552407200069,0.007923520799242098,0.004349323916975282,0.0036603221083455345,0.0009473774868659031,0.042631986908965636,0.010464214968564292
Meigs,35329,0.9651844094087011,0.012256220102465397,0.002575787596592035,0.005661071640861615,0.0003113589402473888,0.012765716550142941,0.014011152311132497
Menard,14334,0.9659550718571229,0.010325101158085671,0.00383703083577508,0.005371843170085112,0.0002092925910422771,0.06885726245290917,0.014301660387888935
Mendocino,86749,0.8605978166895296,0.011366125257928045,0.022824470599084715,0.06334366966766188,0.002628272372015816,0.25797415532167517,0.039239645413779986
Menominee,27336,0.8040678958150425,0.007206613988879134,0.006840796019900498,0.16205736025753584,0.0002560725782850454,0.027838747439274218,0.019571261340357037
Merced,277680,0.821611207144915,0.03938706424661481,0.07767214059348891,0.025356525496974935,0.0038209449726303657,0.6102059925093632,0.032152117545375974
Mercer,625958,0.7545825758277712,0.14394735749043866,0.07254480332546273,0.005069030190523965,0.0020288901172283123,0.11590873509085274,0.021827343048575143
Meriwether,21167,0.5852978693248925,0.3850805499125998,0.006283365616289507,0.005385741956819578,0.00042519015448575615,0.024897245712665942,0.017527283034912838
Merrimack,151391,0.9402672549887378,0.017517553883652264,0.022405559115138945,0.002860143601667206,0.000369903098598992,0.02284812175096274,0.016579585312204822
Mesa,154210,0.9393748784125543,0.0094805784320083,0.010362492704753258,0.015336229816484016,0.0013747487192789054,0.1481486284936126,0.02407107191492121
Metcalfe,10071,0.965643928110416,0.01757521596663688,0.002680965147453083,0.002978850163836759,0.0000992950054612253,0.020554066130473638,0.011021745606196008
Miami,176740,0.9330598619440986,0.02792802987439176,0.012713590585040173,0.005035645581079552,0.00040737806948059295,0.02490664252574403,0.020855493945909246
Miami-Dade,2716940,0.7904889324018933,0.1773171288287559,0.016235544399213823,0.0028797102622803595,0.0004755349768489551,0.6942972608890885,0.012603149131007678
Middlesex,2609779,0.7312684330742182,0.07855837601574693,0.16159644169103973,0.0039332832396919435,0.0008249740686855093,0.12538992765287788,0.023818491910617717
Midland,259988,0.897306798775328,0.05160238164838377,0.023035678569780144,0.009738911026662769,0.0010885117774666524,0.3222302567810822,0.017227718202378572
Mifflin,46138,0.9701981013481296,0.009471585244267198,0.006588928865577181,0.0017122545407256492,0.0003901339459881226,0.016862456109931076,0.011638996055312325
Milam,24823,0.8644805220964428,0.09503283245377271,0.009708737864077669,0.013213551947790355,0.0006848487290013294,0.26829956089110907,0.01687950690891512
Millard,13188,0.9383530482256597,0.005686988171064604,0.01569608735213831,0.02062481043372763,0.0015923566878980893,0.12860175917500757,0.018046709129511677
Mille Lacs,26277,0.9029189024622293,0.0065456482855729345,0.006659816569623625,0.06401035125775392,0.0004186170415191993,0.026144537047608173,0.019446664383300987
Miller,74594,0.7960693889588975,0.17143469984181034,0.005080837600879427,0.007467088505777945,0.0011395018366088425,0.030350966565675524,0.018808483256025955
Mills,19982,0.9669202282053848,0.008457611850665599,0.004153738364528075,0.0077569812831548395,0.0007006305675107597,0.07081373235912321,0.012010809728755881
Milwaukee,945726,0.6422103230745481,0.2724002512355587,0.04661921106113187,0.00982842810708387,0.00045573453621873566,0.15608220562826866,0.02848605198545879
Mineral,36539,0.9135717999945264,0.028271162319713182,0.00977038233120775,0.026793289362051508,0.0003284162128137059,0.02865431456799584,0.02126494977968746
Mingo,23424,0.9634989754098361,0.019851434426229508,0.0028603142076502734,0.0011526639344262295,0.00012807377049180329,0.00858094262295082,0.01250853825136612
Minidoka,21039,0.9418223299586482,0.008412947383430772,0.006274062455439897,0.023242549550834164,0.0009030847473739246,0.35971291411188744,0.019345025904273016
Minnehaha,193134,0.8623546346060248,0.061356363975271055,0.021254672921391365,0.028446570774695288,0.0011132167303530192,0.05144614619901208,0.025474540992264438
Missaukee,15118,0.9618335758698241,0.005820875777219209,0.00654848524937161,0.008334435771927504,0.00013229263130043657,0.03049345151475063,0.01733033470035719
Mississippi,53831,0.6456688525199235,0.32971707752038787,0.0043840909513105835,0.004476974234177333,0.00029722650517359885,0.03927105199606175,0.01545577826902714
Missoula,119600,0.9173829431438127,0.005041806020066889,0.018486622073578596,0.027081939799331104,0.0009866220735785954,0.03423076923076923,0.031020066889632106
Mitchell,61937,0.7809225503334033,0.1892083891696401,0.007313883462227748,0.007685228538676397,0.0010655989150265591,0.09336906856967564,0.01380434958102588
Mobile,413210,0.5901236659325767,0.36230730137218364,0.020713438687350257,0.009389898598775441,0.0004186733138113792,0.030113017593959488,0.017047022095302632
Moffat,13283,0.9444402619890085,0.008205977565309042,0.008055409169615297,0.014755702777986901,0.0009034103741624633,0.16193630956862154,0.02363923812391779
Mohave,212181,0.9171462100753602,0.013210419406073117,0.012300818640688846,0.03031374156969757,0.002380043453466616,0.16928471446547994,0.024648766854713663
Moniteau,16132,0.9342301016612943,0.0411604264815274,0.004339201586908009,0.004091247210513266,0.0006818745350855443,0.05331019092486983,0.015497148524671461
Monmouth,618795,0.8475359367803553,0.07469840577250947,0.0559377499818195,0.0027763637392028053,0.0006060165321309965,0.11139391882610558,0.01844552719398185
Mono,14444,0.9013431182497923,0.008169482137911936,0.025616172805317087,0.028662420382165606,0.003669343672112988,0.2682774854610911,0.03253946275270008
Monongalia,105612,0.9020281786160663,0.03884975192213006,0.03356626140968829,0.0020641593758285045,0.0006249289853425747,0.022270196568571755,0.022866719690944212
Monroe,1556829,0.816113394598893,0.12471697276964908,0.029755355276655304,0.004694157161769212,0.0007264767036071399,0.08622591177322622,0.023993643489426262
Montague,19818,0.9543344434352609,0.008426682813603795,0.004894540316883641,0.013825814915733172,0.0006559693208194571,0.11171662125340599,0.01786254919769906
Montcalm,63888,0.947564487853744,0.02494991234660656,0.004257450538442274,0.006245304282494365,0.000438266967192587,0.036219634360130225,0.01654457801152016
Monterey,434061,0.8283513146769693,0.034488240132147324,0.06729468899532554,0.02598252319374466,0.006052144744632667,0.5937437364794349,0.03783108825718044
Montezuma,26183,0.820952526448459,0.005003246381239735,0.006607340640873849,0.14127487300920444,0.001145781614024367,0.12637971202688766,0.02501623190619868
Montgomery,3807228,0.7219740976899729,0.1694571483504534,0.07460729958909737,0.0057916153169707725,0.0010553610133146741,0.1256192169210775,0.02711447804019092
Montour,18230,0.9322545255074054,0.01843115743280307,0.03433900164563906,0.0020844761382336806,0.00032912781130005483,0.02890839275918815,0.01256171146461876
Montrose,42758,0.9434725665372562,0.007530754478694046,0.008349314748117311,0.018522849525235044,0.001683895411385004,0.20866270639412507,0.02044061929931241
Moore,128308,0.8415609315085575,0.10247997007201422,0.023544907566168907,0.010958007294946535,0.0017068304392555413,0.1501543161766998,0.019749353119057268
Morehouse Parish,24874,0.5005226340757417,0.47905443434911954,0.004703706681675645,0.00245235989386508,0.000763849803007156,0.015357401302564928,0.012503015196590818
Morgan,372025,0.8965741549627041,0.07018345541294267,0.006400107519655937,0.00777635911565083,0.00107519655937101,0.06871312411800282,0.017990726429675426
Morris,509853,0.8295449864961078,0.042392611203621436,0.10466742374762922,0.003450014023649954,0.0005099509074184128,0.13683355790786755,0.019435013621573276
Morrison,33386,0.9707661894207152,0.009135565806026478,0.003923800395375307,0.003833942371053735,0.000389384772060145,0.018510753010243814,0.011951117234769064
Morrow,46931,0.9603460399309625,0.008523151008928,0.004453346402164881,0.007841298928213761,0.00110800963116064,0.10515437557264921,0.01772815409857024
Morton,33951,0.921268887514359,0.01351948396218079,0.005625754764219022,0.036729404141262405,0.0009719890430326058,0.05525610438573238,0.021884480574946245
Moultrie,14501,0.9747603613543894,0.007723605268602165,0.002896351975725812,0.002896351975725812,0.0003448038066340252,0.01696434728639404,0.011378525618922834
Mountrail,10545,0.645045045045045,0.018018018018018018,0.003698435277382646,0.30118539592223803,0.0003793266951161688,0.08942626837363679,0.0316737790422001
Mower,40062,0.8779391942489142,0.03866506914282861,0.0526683640357446,0.007014128101442764,0.004567919724427138,0.12223553492087265,0.019145324746642704
Muhlenberg,30622,0.9326954477173274,0.048853765266801644,0.003330938540918294,0.002383906994970936,0.00016328130102540657,0.015511723597413624,0.012572660178956306
Multnomah,812855,0.7904472507396768,0.060112812248186945,0.08079177713122267,0.014498280751179485,0.006857311574635082,0.12015304082523943,0.047292567555099
Murray,62363,0.9130574218687363,0.012603627150714366,0.006911149239132178,0.03870884979875888,0.002389237207959848,0.12228404663021343,0.02632971473469846
Muscatine,42664,0.9324723420213763,0.030423776486030375,0.011649165572848303,0.007102006375398462,0.002203262703918995,0.18303487717982375,0.016149446840427528
Muscogee,195769,0.4520429690093937,0.47967247112668504,0.02849276443154943,0.005358356021637746,0.0024620854169965624,0.07706531677640484,0.03197135399373752
Muskegon,173566,0.811748844819838,0.13960107394305335,0.006902273486742795,0.010163280826890058,0.0003975432976504615,0.058070128942304365,0.031186983625825334
Muskingum,86215,0.9223568984515456,0.03845038566374761,0.006031433045293743,0.0032360958069941425,0.00030157165226468713,0.012074465000289972,0.029623615380154265
Muskogee,67997,0.5985558186390576,0.108504786975896,0.006750297807256203,0.1965527890936365,0.001191229024809918,0.06578231392561437,0.0884450784593438
Nacogdoches,65204,0.7761640390160113,0.18227409361388872,0.013250720814673947,0.00858843015765904,0.0005981228145512545,0.20007974970860684,0.019124593583215752
Nantucket,11399,0.8421791385209229,0.11264145977717344,0.020352662514255635,0.004386349679796474,0.001140450916747083,0.1515045179401702,0.019299938591104484
Napa,137744,0.8363268091532118,0.024596352654199093,0.08899117202927169,0.012675688233244279,0.00418893018933674,0.34600418167034497,0.03322104774073644
Nash,94298,0.5469787270143588,0.4126386561751045,0.00959723429977306,0.010360771172241193,0.0010286538420751236,0.07359647076290059,0.019395957496447434
Nassau,1445549,0.7444002244130085,0.1264633713557963,0.10272360189796402,0.005464359907550695,0.001015531123469353,0.16698776727734585,0.019932911302211132
Natchitoches Parish,38158,0.545180565019131,0.413229204884952,0.00649929241574506,0.010902038890927198,0.0004717228366266576,0.025132344462498034,0.02371717595261806
Natrona,79858,0.9373012096471236,0.014350472087956123,0.008740514413083223,0.015026672343409552,0.0008890781136517319,0.08726739963435097,0.023692053394775727
Navajo,110924,0.5038224369838809,0.009997836356424218,0.00623850564350366,0.45660091594244706,0.0017850059500198333,0.1148714435108723,0.02155529912372435
Navarro,50113,0.8101690180192764,0.13323888013090415,0.008001915670584479,0.011354339193422864,0.016622433300740327,0.28541496218546086,0.02061341368507174
Nelson,64042,0.9070141469660535,0.06383310952187626,0.00568377002592049,0.0037163111707941665,0.0006089753599200525,0.028044096061959338,0.019143686955435495
Nemaha,17203,0.962506539557054,0.010288903098296808,0.004940998663023891,0.0062198453758065455,0.0011044585246759286,0.025170028483404057,0.014939254781142823
Neosho,16007,0.9394639845067783,0.012806896982570126,0.0070594115074654835,0.014806022365215218,0.0006871993502842506,0.058536890110576625,0.025176485287686637
Neshoba,29118,0.5884332715159009,0.21275499690912839,0.004464592348375576,0.1750807060924514,0.0005494882890308401,0.022322961741877877,0.01871694484511299
Nevada,108007,0.9122927217680336,0.029414760154434436,0.01390650605979242,0.012147360819206162,0.0019813530604497857,0.09370688936828168,0.030257298138083644
New Castle,558753,0.6461030186862531,0.26422408470290093,0.05786277657569624,0.004755231739247932,0.00070156222874866,0.1041605145744184,0.026353326067153106
New Hanover,234473,0.8220903899382871,0.13432250195118414,0.01571609524337557,0.005578467456807393,0.001032101777176903,0.05804506275775889,0.02126044363316885
New Haven,854757,0.7729623741016453,0.15186421403977973,0.043300025621316934,0.0056495588804771416,0.0010798390653717956,0.19141814574200622,0.02514398829140914
New Kent,23091,0.8081936685288641,0.13858213156641117,0.012212550344289983,0.01143302585422892,0.0007362175739465593,0.03629119570395392,0.028842406132259323
New London,265206,0.8355881842793904,0.06992677390405949,0.04325316923448187,0.012035926788986675,0.0014479310422841113,0.11101935853638303,0.03774801475079749
New Madrid,17076,0.8131295385336145,0.15881939564300773,0.0037479503396579995,0.0032794565472007496,0.0005856172405715624,0.02108222066057625,0.02043804169594753
New York,1628706,0.6457420799088356,0.17788538876875262,0.12846210427173474,0.011738766849265614,0.0018137097794199812,0.25588350506475693,0.03435795042199145
Newaygo,48980,0.9558187015108207,0.012311147407104941,0.005144957125357288,0.008636178031849734,0.00030624744793793387,0.05959575336872193,0.017782768476929358
Newberry,38440,0.6625910509885536,0.30335587929240376,0.006711758584807492,0.008272632674297606,0.0030176899063475548,0.07838189386056192,0.01605098855359001
Newport,82082,0.9009039740747058,0.04377329987086084,0.01954143417558052,0.006054920689067031,0.0014497697424526693,0.059525840013644894,0.028276601447333155
Newport News city,179225,0.48653368670665365,0.4281657134886316,0.03304784488771098,0.005892035151346073,0.002410378016459757,0.09417213000418469,0.04395034174919794
Newton,226330,0.6664295497724562,0.27992312110634915,0.01124906110546547,0.015618786727345027,0.0035700083948217204,0.05347059603234215,0.023209472893562497
Nez Perce,40408,0.8981637299544645,0.005320728568600277,0.007721243318154821,0.06016135418728964,0.0014601069095228668,0.04038804197188676,0.027172837061967926
Niagara,209281,0.875411528041246,0.07429723672956455,0.011362713289787415,0.011525174287202374,0.0005303873739135421,0.03330450447006656,0.02687296027828613
Nicholas,31765,0.9750983787187155,0.006831418227609003,0.003462930898787974,0.0032740437588540845,0.00012592475995592634,0.011648040295923185,0.011207303636077444
Nicollet,34274,0.922127560249752,0.038863278286747974,0.016309739160879966,0.005543560716578164,0.00017505981210246834,0.049337690377545665,0.01698080177393943
Noble,73299,0.9421683788319076,0.015975661332351055,0.005061460592913955,0.018076644974692697,0.0005593527878961514,0.07619476391219525,0.018158501480238474
Nobles,21629,0.8496000739747561,0.04845346525498174,0.07226408987932868,0.012668176984604004,0.0012945582320033288,0.29377225021961256,0.015719635674326136
Nodaway,22092,0.9396614158971573,0.030101394169835233,0.014620677168205686,0.004119138149556401,0.0001810610175629187,0.01810610175629187,0.011316313597682419
Nolan,14714,0.9047165964387658,0.052399075710207965,0.008019573195596031,0.012844909609895337,0.001155362240043496,0.3909881745276607,0.020864482805491368
Nome Census Area,10004,0.15683726509396242,0.00859656137544982,0.014694122351059576,0.7527988804478208,0.0018992403038784486,0.028788484606157537,0.06517393042782887
Norfolk,706775,0.7756160022638039,0.08042446323087263,0.1198287998302147,0.0022057939231014114,0.0005150153867921191,0.049656538502352236,0.02140992536521524
Norfolk city,242742,0.49328093201835693,0.42090779510756277,0.038448228983859405,0.006426576365029538,0.0022987369305682574,0.08459599080505228,0.038637730594623096
Northampton,336478,0.8330797258661785,0.11012012672448124,0.028260391466901253,0.004377700770927074,0.0010847663145881752,0.1332063314689222,0.02307728885692378
Northumberland,102938,0.921583866016437,0.05608230196817502,0.0047795760554897124,0.002778371446890361,0.00046630010297460606,0.039276069090131926,0.014309584410033225
Nottoway,15232,0.5753019957983193,0.39325105042016806,0.005580357142857143,0.007615546218487395,0.0013130252100840337,0.04785976890756303,0.016938025210084032
Nowata,10076,0.6797340214370782,0.02391822151647479,0.001984914648670107,0.1965065502183406,0.00029773719730051605,0.03275109170305677,0.09755855498213577
Noxubee,10417,0.2674474416818662,0.7181530191033887,0.0025919170586541232,0.00335989248344053,0.0003839877123932034,0.01459153307094173,0.008063741960257272
Nueces,362294,0.90880058736827,0.04269736733150425,0.02226368639833947,0.008686315533792998,0.0014352984040585822,0.6449099350251454,0.016116744964034733
Nye,46523,0.8853685273950519,0.037056939578273114,0.01876491197902113,0.018571459278206477,0.0064699181050233215,0.15327902327880832,0.03376824366442405
O'Brien,13753,0.9624809132552897,0.015123972951356068,0.007852832109357959,0.0039264160546789795,0.00021813422525994328,0.053442885188686104,0.010397731404057297
Oakland,1257584,0.7527179098970724,0.13943402587819184,0.08152616445501851,0.0032188704690899374,0.00034828687387880255,0.04336728202648889,0.022754742426748433
Obion,30069,0.8659416674980878,0.10815125212012372,0.004489673750374139,0.0038245368984668594,0.001130732648242376,0.04792311017991952,0.01646213708470518
Ocean,607186,0.9274390384495032,0.035987325135955046,0.019496496954804623,0.0026729865313100103,0.00042820486638361227,0.09522288063295267,0.013975948062043591
Oceana,26467,0.950391053009408,0.013035100313598065,0.0029092832583972493,0.015453205879019155,0.00041561189405674994,0.15056485434692257,0.017795745645520836
Oconee,119826,0.8890975247442124,0.06768147146696042,0.02007076928212575,0.003463355198370971,0.00046734431592475756,0.05792565887203111,0.019219534992405654
Oconto,37930,0.9607171104666491,0.005009227524387028,0.00506195623517005,0.01597679936725547,0.0002636435539151068,0.01914052201423675,0.012971262852623254
Ogemaw,20997,0.9631852169357528,0.00409582321283993,0.006334238224508263,0.010191932180787731,0.0003810068104967376,0.02333666714292518,0.015811782635614613
Oglala Lakota,14177,0.05353741976440714,0.004091133526133879,0.001340198913733512,0.9238202722719898,0.0006348310644000846,0.04084079847640545,0.016576144459335543
Ogle,50643,0.9608830440534724,0.012519005588136563,0.006535947712418301,0.0039689591848824125,0.0007306044270679067,0.10516754536658571,0.015362439034022471
Oglethorpe,15259,0.7944164099875484,0.17261943770889313,0.010420079952814732,0.0038665705485287374,0.0004587456583000197,0.05000327675470214,0.018218756143915067
Ohio,71280,0.94668911335578,0.02675364758698092,0.006088664421997755,0.0026094276094276096,0.00035072951739618404,0.020861391694725027,0.017508417508417508
Okaloosa,210738,0.8107033377938483,0.10472719680361396,0.031508318385863016,0.007288671241067107,0.0021400981313289486,0.09742903510520172,0.04363237764427868
Okanogan,42243,0.8121108822763535,0.00925597140354615,0.012688492768032574,0.13183249295741306,0.0031247780697393653,0.20720592760930806,0.03098738252491537
Okeechobee,42168,0.8693796243597041,0.08961771959779928,0.009746727376209447,0.015129956365016127,0.0012805919180421173,0.26007873268829446,0.014845380383228989
Okfuskee,11993,0.6344534311681814,0.07179187859584758,0.0038355707496039357,0.22004502626532144,0.0015842574835320605,0.040273492870841324,0.06828983573751354
Oklahoma,797434,0.7057762774097919,0.1583805054712992,0.036321501215147586,0.043790457893694026,0.00132048545710366,0.1792135775499916,0.05441077255296363
Okmulgee,38465,0.6485636292733654,0.08197062264396204,0.004601585857272846,0.17527622513973742,0.0006499415052645262,0.04411802937735604,0.08893799558039776
Oktibbeha,49587,0.5749692459717265,0.375703309335108,0.03307318450400307,0.0027224877488051303,0.0008066630366830016,0.01732308871276746,0.012725109403674351
Oldham,68911,0.9157318860559273,0.043360276298413894,0.017312185282465788,0.004643670821784621,0.0007545965085400009,0.044259987520134665,0.018197385032868482
Olmsted,158293,0.8358550283335334,0.06880278976328708,0.06589046894050905,0.004156848376112652,0.0007833574447385544,0.0519227003089208,0.024511507141819284
Oneida,268797,0.8746042552558251,0.06156318708914162,0.03619832066578124,0.0047173145533618305,0.0006547692124540081,0.05533543901159611,0.022262153223436273
Onondaga,460528,0.7996256470833478,0.120109960740715,0.03853837334537748,0.009354480075044297,0.0005363408956675816,0.05168415384080881,0.03183519785984783
Onslow,197938,0.7618496700987177,0.15767058371813397,0.02249189140033748,0.009422142286978751,0.0030464084713395104,0.12893431276460307,0.045519304024492516
Ontario,109777,0.9349681627298979,0.02757408200260528,0.01398289259134427,0.0037712817803365003,0.000455468814050302,0.051140038441567906,0.019248112081765762
Orange,5271545,0.7167276386713952,0.08846495666830123,0.15058203999017367,0.00866633975428456,0.002978633398747426,0.31150127713981385,0.03258039151709793
Orangeburg,86175,0.34808239048447925,0.6206092254134029,0.009341456338845373,0.0069741804467653035,0.00040615027560197275,0.023672758920800695,0.014586597040905135
Oregon,10529,0.9538417703485611,0.004083958590559407,0.003324152341153006,0.015196124988128027,0.0008547820305822015,0.019280083578687435,0.022699211701016242
Orleans,67389,0.9254626125925596,0.04146077252964134,0.0053866358010951345,0.006929914377717432,0.000504533380818828,0.037365148614759085,0.020255531318167652
Orleans Parish,390144,0.3493146120406824,0.6009217109580053,0.02926868028215223,0.0034064345472440945,0.0005305733267716536,0.05506684711286089,0.016557988845144356
Osage,76527,0.7774641629751591,0.07219674101950946,0.003946319599618435,0.09409750806904753,0.0004965567708129157,0.03231539195316686,0.05179871156585258
Osceola,405169,0.8033931519933657,0.13104901905130945,0.027193590822595017,0.008132408945403029,0.002352104924118084,0.5203680439520298,0.027879724263208686
Oswego,117124,0.9594617670161538,0.0121324408319388,0.006881595573921656,0.004926402786790069,0.00034151839076534274,0.027475154537071823,0.016256275400430314
Otero,85768,0.8429833970711688,0.0363888629791997,0.01425939744426826,0.07317414420296614,0.0024834437086092716,0.39353838261356217,0.030710754593787894
