nationality,total_population,total_population_MOE_Appx,percentage
Cambodia,2836,1307.27986126112,0.044764615623324386
China,27924,4097.122730708068,0.4407641490358639
Hong Kong,2168,1143.033781859019,0.034220622944769845
India,74765,6688.906806449997,1.1801221745690578
Indonesia,1557,968.6937773085972,0.024576342216331475
Iran,3819,1516.9446283904947,0.06028070065778414
Iraq,2271,1169.865248590026,0.03584641822304996
Israel,1491,947.943396247882,0.023534570484618003
Japan,6508,1979.9873877365355,0.10272500651501942
Jordan,1976,1091.2566723210914,0.03119001427069428
Korea,15603,3064.4486759624488,0.24628430802917148
Kazakhstan,1039,791.3357910407843,0.01640001256439846
Kyrgyzstan,117,265.56157967501974,0.0018467771607647932
Kuwait,691,645.355974472058,0.010907034342636512
Laos,6855,2032.0534248281124,0.10820220031660391
Lebanon,2253,1165.2208453962369,0.03556229865985537
Malaysia,1827,1049.3148798765344,0.028838135664250232
Mongolia,108,255.14342339570857,0.0017047173791675011
Nepal,4678,1678.83123719652,0.07383951759023677
Pakistan,5879,1881.930324527136,0.09279660622338648
Philippines,18518,3337.984324635359,0.2922958928465166
Saudi Arabia,1352,902.6821113335808,0.021340536079948718
Singapore,501,549.5195488270477,0.00790799450891591
Sri Lanka,1199,850.0789868754105,0.01892551979279476
Syria,1805,1042.9791363516304,0.028490878420345738
Taiwan,3535,1459.4712627332162,0.05579792532738071
Thailand,6208,1933.841081310632,0.09798968046177638
Turkey,2493,1225.6988254045052,0.03935055950244982
United Arab Emirates,248,386.6298794082501,0.003914536204014262
Uzbekistan,514,556.6030368781484,0.008113191971223108
Vietnam,24405,3830.9221209122607,0.38521877443132285
Yemen,907,739.3659369572315,0.014316469100971514
Asia,1296,883.7921951453179,0.020456608550010014
"South Central Asia, n.o.s",11,81.42745688026378,0.0001736286219522455
"Other Asia, n.o.s",230,372.3350047321008,0.003630416640819679
Bermuda,131,281.0008719980681,0.002067759043249469
Canada,18605,3345.8022431180098,0.29366913740195705
Mexico,224275,11500.715383561115,3.5400508353036235
Belize,365,469.0439727256763,0.005761313364779056
Costa Rica,3107,1368.2971323791428,0.04904219349142062
El Salvador,31099,4323.115129898373,0.490879683099353
Guatemala,18896,3371.8191737885886,0.2982624036736028
Honduras,37815,4765.56899250171,0.5968878490112876
Nicaragua,4578,1660.7984024318928,0.07226107557248908
Panama,3423,1436.1725807389532,0.054030070267503304
Antigua & Barbuda,448,519.6421835236973,0.0070714202395096345
Bahamas,796,692.6512937077026,0.012564398461271584
Barbados,802,695.2566868759138,0.012659104982336444
Cuba,8074,2205.2115605718054,0.1274434085129482
Dominica,249,387.4085722805819,0.003930320624191739
Dominican Republic,13529,2853.8068018226995,0.2135474205810845
Grenada,844,713.2279197014647,0.013322050629790472
Haiti,4719,1686.168856658902,0.07448667881751332
Jamaica,9902,2441.906874448936,0.1562973285973759
St. Kitts-Nevis,140,290.4931189107577,0.002209818824846761
St Lucia,182,331.2124456501512,0.002872764472300789
St Vincent & the Grenadines,93,236.76324766958467,0.0014679510765053484
Trinidad & Tobago,3265,1402.6460034032666,0.05153613187946196
West Indies,354,461.9223631679527,0.00558768474282681
"Caribbean, n.o.s",348,457.9911698128612,0.005492978221761948
Argentina,3344,1419.5084038013438,0.05278310107348263
Bolivia,378,477.3234329904117,0.005966510827086254
Brazil,8040,2200.567141136916,0.12690673822691398
Chile,2305,1178.588032708181,0.03638308850908417
Colombia,14973,3002.036035752952,0.2363401233173611
Ecuador,6529,1983.177318176174,0.10305647933874643
Guyana,2326,1183.9435017358617,0.03671456133281119
Paraguay,173,322.9194419005504,0.0027307046907034975
Peru,6245,1939.5919593919728,0.098573704008343
Uruguay,1024,785.6033503308614,0.01616324626173631
Venezuela,6924,2042.2479947466768,0.10929132530884982
South America,377,476.69165760436846,0.0059507264069087774
"Americas, n.o.s",238,378.7549009781311,0.0037566920022394936
Algeria,539,569.9777097425019,0.008507802475660029
Cameroon,1006,778.6686955444301,0.015879126698541725
Cabo Verde,24,120.27624961607236,0.0003788260842594447
Congo,3601,1473.0280581446125,0.05683969705909419
Egypt,3536,1459.6776094212485,0.055813709747558185
Ethiopia,4307,1610.9131563017822,0.06798349770439285
Eritrea,1528,959.6314820411352,0.024118594031184645
Gambia,455,523.6859760752044,0.007181911180751973
Ghana,3614,1475.6836343067152,0.05704489452140138
Guinea,439,514.3963049767794,0.006929360457912343
Ivory Coast,785,687.8491013364649,0.012390769839319337
Kenya,4603,1665.324950183297,0.072655686076926
Liberia,4198,1590.406673754187,0.06626299590504788
Libya,154,304.67154810384665,0.002430800707331437
Morocco,2621,1256.763225910498,0.041370965285166865
Nigeria,7140,2073.8366035161644,0.11270076006718481
Rwanda,428,507.9110889707949,0.006755731835960097
Senegal,789,689.5992235310134,0.012453907520029246
Sierra Leone,2212,1154.5721254847963,0.03491513743257882
Somalia,824,704.7273658103103,0.013006362226240936
South Africa,3210,1390.7854938408198,0.050667988769700724
Sudan,2602,1252.2008588628237,0.041071061301794796
Tanzania,1104,815.7108002433123,0.017425999875934458
Togo,987,771.2811165422461,0.015579222715169665
Tunisia,176,325.7072403259215,0.002778057951235928
Uganda,1143,829.9921321997928,0.018041592262856055
Democratic Republic of Congo (Zaire),3077,1361.677200040554,0.04856866088609631
Zambia,683,641.6095659823219,0.010780758981216698
Zimbabwe,988,771.6717003906684,0.01559500713534714
Africa,3745,1502.181322917629,0.059112653564650855
"Eastern Africa, n.o.s",80,219.592791490364,0.001262753614198149
"Northern Africa, n.o.s",20,109.79671288753664,0.00031568840354953727
"Western Africa, n.o.s",1346,900.6771514718512,0.02124582955888386
"Other Africa, n.o.s",456,524.2611140800883,0.007197695600929451
"Eastern Africa, n.o.s",685,642.5482164889536,0.010812327821571651
Australia,1737,1023.1477392454408,0.02741753784827731
Fiji,128,277.76470969293064,0.0020204057827170386
Marshall Islands,68,202.4546673211025,0.0010733405720684268
Micronesia,288,416.6438552599991,0.004545913011113336
New Zealand,866,722.4629801372807,0.013669307873694964
Samoa,180,329.38760151766576,0.0028411956319458354
"Other U.S. Island Areas, Oceania, n.o.s",42,159.11038468106022,0.0006629456474540283
American Samoa,105,251.57482945675744,0.0016573641186350707
Albania,421,503.7405365049205,0.00664524089471776
Austria,786,688.2867412938198,0.012406554259496815
Belgium,923,745.8578806051399,0.014569019823811143
Bulgaria,984,770.1077446562559,0.015531869454637234
Czechoslovakia,275,407.1320462778902,0.004340715548806138
Denmark,981,768.9330161564639,0.015484516194104802
Finland,430,509.0962404009923,0.006787300676315051
France,3231,1395.3233983822436,0.05099946159342775
Germany,16667,3167.0185671388454,0.26307893109800684
Greece,2181,1146.4535113377792,0.03442582040707704
Hungary,1146,831.0799848019158,0.018088945523388484
Iceland,162,312.4847581165791,0.002557076068751252
Ireland,1775,1034.2758520686366,0.02801734581502143
Italy,4038,1559.8127921058376,0.06373748867665158
Netherlands,1716,1016.9441360702276,0.0270860650245503
Norway,500,548.9707223932716,0.007892210088738432
Poland,3683,1489.6961399918189,0.05813401951364729
Portugal,752,673.2366809366771,0.011869883973462602
Azores Islands,48,170.09610226597974,0.0007576521685188894
Romania,2524,1233.2923387797705,0.0398398765279516
Spain,1832,1050.748394263049,0.028917057765137616
Sweden,1769,1032.5266022771295,0.02792263929395657
Switzerland,948,755.8904736069878,0.014963630328248068
"United Kingdom, n.o.s",8990,2326.82833167917,0.141901937395517
England,8240,2227.737329624066,0.13006362226240936
Scotland,1560,969.6255581643644,0.02462369547686391
Northern Ireland,124,273.39022225745947,0.001957268102007131
Yugoslavia,409,496.5097261460371,0.0064558278525880365
Czech Republic,583,592.7843135158888,0.009202316963469011
Slovakia,319,438.4936936730124,0.00503523003661512
Bosnia and Herzegovina,1694,1010.4053175080536,0.026738807780645808
Croatia,797,693.085891850909,0.01258018288144906
Macedonia,40,155.2758474325223,0.0006313768070990745
Serbia,245,384.2842790129655,0.0038671829434818315
Latvia,448,519.6420510276118,0.0070714202395096345
Lithuania,230,372.3349559934844,0.003630416640819679
Armenia,76,214.0326097833119,0.0011996159334882416
Azerbaijan,448,519.6420510276118,0.0070714202395096345
Belarus,1121,821.9659922712228,0.017694335018951565
Georgia (country),51,175.33102341598473,0.0008050054290513201
Moldova,1912,1073.441179262561,0.030179811379335765
Russia,6659,2002.803553405181,0.10510845396181845
Ukraine,5222,1773.7103327938078,0.08242624216678418
USSR,509,553.8891806268048,0.008034269870335724
Europe,42,159.11038087784047,0.0006629456474540283
Kosovo,64,196.4099077884645,0.0010102028913585193
Montenegro,177,326.6311857256048,0.002793842371413405
"Other Europe, n.o.s",555,578.3749955881956,0.00876035319849966
Afghanistan,1094,812.007939260886,0.017268155674159687
Bangladesh,2010,1100.6019117657452,0.031726684556728495
Bhutan,2375,1196.3446674497316,0.03748799792150755
Myanmar,3464,1444.74236860741,0.054677231494779856
Cambodia,2632,1259.3951474689168,0.04154459390711911
China,27663,4077.917290450035,0.4366444153695425
Cyprus,20,109.7967116377899,0.00031568840354953727
Hong Kong,1885,1065.8364201561876,0.029753632034543887
India,70805,6510.340381961921,1.1176158706662493
Indonesia,1397,917.5788761665514,0.02205083498793518
Iran,3982,1548.9633189608671,0.06285356114671287
Iraq,1727,1020.1978189014704,0.027259693646502544
Israel,1568,972.1082193630718,0.024749970838283723
Japan,5677,1849.3285698523775,0.08960815334753615
Jordan,2315,1181.1397306795957,0.03654093271085894
Korea,14895,2994.192297895743,0.2351089385435179
Kazakhstan,1164,837.5806270105378,0.018373065086583068
Kyrgyzstan,95,239.2955109719709,0.001499519916860302
Kuwait,814,700.438066820135,0.012848518024466165
Laos,7719,2156.214324588244,0.12183993934994392
Lebanon,1763,1030.7743819185982,0.027827932772891712
Malaysia,1228,860.2961174002376,0.019383267977941588
Mongolia,105,251.57482945675744,0.0016573641186350707
Nepal,4694,1681.694019886298,0.0740920683130764
Pakistan,5380,1800.329741047257,0.08492018055482552
Philippines,16964,3195.0652405822348,0.2677669038907175
Saudi Arabia,1229,860.6462876259852,0.019399052398119065
Singapore,417,501.3418560993386,0.006582103214007853
Sri Lanka,860,719.9557269976397,0.013574601352630103
Syria,1588,978.2872916676988,0.02506565924183326
Taiwan,3711,1495.3460837676323,0.05857598327861665
Thailand,5549,1828.372596814227,0.08758774756481912
Turkey,2351,1190.2860219680028,0.03710917183724811
United Arab Emirates,259,395.1110372052146,0.004088164825966508
Uzbekistan,601,601.8652657524198,0.009486436526663596
Vietnam,23603,3767.545272698165,0.3725596694489864
Yemen,1096,812.7497587577797,0.017299724514514645
Asia,1183,844.3880994482282,0.01867296906995513
"South Central Asia, n.o.s",35,145.24729075832346,0.0005524547062116902
"Other Asia, n.o.s",193,341.07456216830343,0.0030463930942530347
Bermuda,102,247.9548952448536,0.0016100108581026402
Canada,18836,3366.4352782043816,0.29731533846295416
Mexico,229947,11640.427517435164,3.6295800665502727
Belize,343,454.6891202532439,0.005414056120874564
Costa Rica,3251,1399.633921715262,0.05131514999697728
El Salvador,30070,4251.130396964948,0.47463751473672927
Guatemala,20908,3546.404400720745,0.3300206570706863
Honduras,36544,4684.986612063525,0.5768258509657145
Nicaragua,3995,1551.4887192372382,0.06305875860902008
Panama,3635,1479.960268687064,0.0573763673451284
Antigua & Barbuda,393,486.7015395184111,0.006203277129748407
Bahamas,690,644.8886107050038,0.010891249922459035
Barbados,960,760.6591013269036,0.015153043370377789
Cuba,8740,2294.275179695853,0.1379558323511478
Dominica,274,406.3911518176507,0.004324931128628661
Dominican Republic,11559,2638.09377465358,0.18245211283145504
Grenada,334,448.684354805159,0.005271996339277272
Haiti,4360,1620.7862755294418,0.06882007197379912
Jamaica,8667,2284.681864500394,0.136803569678192
St. Kitts-Nevis,111,258.66275558314504,0.0017520706396999318
St Lucia,162,312.4847581165791,0.002557076068751252
St Vincent & the Grenadines,110,257.4949844842177,0.001736286219522455
Trinidad & Tobago,2794,1297.5641740818778,0.04410166997587036
West Indies,268,401.917101931368,0.004230224607563799
"Caribbean, n.o.s",453,522.533665901429,0.007150342340397019
Argentina,3252,1399.8490990174796,0.05133093441715476
Bolivia,363,467.7571039616929,0.0057297445244241015
Brazil,6669,2004.305844386626,0.1052662981635932
Chile,2347,1189.2732441741298,0.0370460341565382
Colombia,15338,3038.326325583741,0.24210143668214013
Ecuador,6437,1969.15680063024,0.10160431268241858
Guyana,2745,1286.1388482991365,0.04332823338717399
Paraguay,282,412.2810250705765,0.004451206490048476
Peru,6259,1941.7565941274208,0.0987946858908277
Uruguay,1030,787.900871534022,0.01625795278280117
Venezuela,6517,1981.3477778749343,0.10286706629661672
South America,334,448.684354805159,0.005271996339277272
"Americas, n.o.s",262,397.3926787778146,0.004135518086498938
Algeria,572,587.1656926699861,0.009028688341516766
Cameroon,903,737.7335434887036,0.014253331420261608
Cabo Verde,23,117.74383855502462,0.0003630416640819679
Congo,2945,1332.1560441600018,0.046485117422669364
Egypt,4134,1578.238105431745,0.06525279301368936
Ethiopia,4096,1570.9706341398976,0.06465298504694524
Eritrea,1198,849.7238794391362,0.018909735372617285
Gambia,385,481.722552410708,0.006077001768328592
Ghana,3602,1473.2294822966005,0.05685548147927167
Guinea,433,510.86899609114806,0.006834653936847482
Ivory Coast,604,603.3654672318503,0.009533789787196024
Kenya,3835,1520.1144960134252,0.060533251380623765
Liberia,3195,1387.530668473049,0.050431222467038586
Libya,199,346.33556164254225,0.003141099615317896
Morocco,2134,1134.0359387624292,0.033683952658735625
Nigeria,6117,1919.61687413215,0.09655329822562599
Rwanda,413,498.9316419680279,0.006518965533297944
Senegal,511,554.9762506282952,0.008065838710690677
Sierra Leone,2226,1158.2178233967436,0.035136119315063497
Somalia,658,629.7581337465131,0.010386148476779777
South Africa,3421,1435.750295989349,0.05399850142714835
Sudan,2146,1137.2192837367763,0.03387336570086535
Tanzania,1081,807.1694877002504,0.01706295821185249
Togo,1007,779.0551276613143,0.015894911118719202
Tunisia,135,285.2586266621788,0.0021308967239593766
Uganda,895,734.458636878801,0.014127056058841793
Democratic Republic of Congo (Zaire),2811,1301.504602668986,0.044370005118887466
Zambia,460,526.5552451487688,0.007260833281639358
Zimbabwe,998,775.5662756611176,0.015752851337121912
Africa,3897,1532.3483576495798,0.06151188543162733
"Eastern Africa, n.o.s",93,236.76323513808688,0.0014679510765053484
"Northern Africa, n.o.s",22,115.15575144725123,0.000347257243904491
"Western Africa, n.o.s",1116,820.1310345942472,0.01761541291806418
"Other Africa, n.o.s",630,616.2142053057337,0.009944184711810425
"Eastern Africa, n.o.s",722,659.6720496981097,0.011396351368138297
Australia,1725,1019.6070130034468,0.02722812480614759
Fiji,115,263.2820470840967,0.0018152083204098395
Marshall Islands,67,200.96051852601383,0.0010575561518909498
Micronesia,344,455.3514278048022,0.005429840541052041
New Zealand,698,648.6160688153602,0.01101752528387885
Samoa,136,286.31317685440985,0.0021466811441368536
"Other U.S. Island Areas, Oceania, n.o.s",164,314.4077287637444,0.0025886449091062054
American Samoa,96,240.55164019907224,0.0015153043370377788
Albania,489,542.8986130600831,0.007718581466786186
Austria,752,673.2364156248603,0.011869883973462602
Belgium,1055,797.4040356830599,0.01665256328723809
Bulgaria,930,748.6801984163613,0.014679510765053482
Czechoslovakia,139,289.45375415829903,0.0021940344046692843
Denmark,923,745.857519830484,0.014569019823811143
Finland,317,437.1169139566572,0.005003661196260166
France,3136,1374.66134755127,0.04949994167656745
Germany,16033,3106.2690314635333,0.25307160870548656
Greece,2442,1213.096549396455,0.038545554073398505
Hungary,1300,885.1535927465744,0.020519746230719924
Iceland,144,294.6136913918696,0.002272956505556668
Ireland,1693,1010.1061958166828,0.02672302336046833
Italy,3838,1520.7056668632106,0.06058060464115621
Netherlands,1573,973.655863340463,0.024828892939171104
Norway,333,448.0121117731824,0.005256211919099796
Poland,3492,1450.5650104056715,0.05511919525974921
Portugal,640,621.0850287991133,0.010102028913585193
Azores Islands,136,286.3131564499505,0.0021466811441368536
Romania,2465,1218.7945610710506,0.03890859573748047
Spain,1609,984.7327331229654,0.025397132065560275
Sweden,1745,1025.49880716885,0.027543813209697125
Switzerland,742,668.7454578314508,0.011712039771687832
"United Kingdom, n.o.s",8433,2253.644552924656,0.1331100153566624
England,8228,2226.106296295902,0.12987420922027962
Scotland,1389,914.9475107590184,0.021924559626515364
Northern Ireland,67,200.9605114705192,0.0010575561518909498
